Proceso,Hidrologia,Etapa,Factor_Planta
MAITENES_AM,37,8,0.0
MAITENES_AM,37,9,0.0
MAITENES_AM,37,10,0.0
MAITENES_AM,37,11,0.0
MAITENES_AM,37,12,0.06503642
MAITENES_AM,38,1,0.06503642
MAITENES_AM,38,2,0.04656298
MAITENES_AM,38,3,0.0
MAITENES_AM,38,4,0.0
MAITENES_AM,38,5,0.0
MAITENES_AM,38,6,0.0
MAITENES_AM,38,7,0.0
MAITENES_AM,38,8,0.0
MAITENES_AM,38,9,0.0
MAITENES_AM,38,10,0.0
MAITENES_AM,38,11,0.0
MAITENES_AM,38,12,0.06503642
MAITENES_AM,39,1,0.054630593
MAITENES_AM,39,2,0.05328341
MAITENES_AM,39,3,0.0
MAITENES_AM,39,4,0.0
MAITENES_AM,39,5,0.0
MAITENES_AM,39,6,0.0
MAITENES_AM,39,7,0.0
MAITENES_AM,39,8,0.0
MAITENES_AM,39,9,0.0
MAITENES_AM,39,10,0.0
MAITENES_AM,39,11,0.002688172
MAITENES_AM,39,12,0.06503642
MAITENES_AM,40,1,0.06503642
MAITENES_AM,40,2,0.064324117
MAITENES_AM,40,3,0.048560527
MAITENES_AM,40,4,0.0
MAITENES_AM,40,5,0.0
MAITENES_AM,40,6,0.0
MAITENES_AM,40,7,0.0
MAITENES_AM,40,8,0.0
MAITENES_AM,40,9,0.0
MAITENES_AM,40,10,0.0
MAITENES_AM,40,11,0.0
MAITENES_AM,40,12,0.0
MAITENES_AM,41,1,0.025147416
MAITENES_AM,41,2,0.02688172
MAITENES_AM,41,3,0.0
MAITENES_AM,41,4,0.0
MAITENES_AM,41,5,0.0
MAITENES_AM,41,6,0.0
MAITENES_AM,41,7,0.0
MAITENES_AM,41,8,0.0
MAITENES_AM,41,9,0.0
MAITENES_AM,41,10,0.0
MAITENES_AM,41,11,0.0
MAITENES_AM,41,12,0.0
MAITENES_AM,42,1,0.0
MAITENES_AM,42,2,0.0
MAITENES_AM,42,3,0.0
MAITENES_AM,42,4,0.0
MAITENES_AM,42,5,0.0
MAITENES_AM,42,6,0.0
MAITENES_AM,42,7,0.0
MAITENES_AM,42,8,0.0
MAITENES_AM,42,9,0.0
MAITENES_AM,42,10,0.0
MAITENES_AM,42,11,0.063620072
MAITENES_AM,42,12,0.045091918
MAITENES_AM,43,1,0.050728408
MAITENES_AM,43,2,0.054723502
MAITENES_AM,43,3,0.0
MAITENES_AM,43,4,0.0
MAITENES_AM,43,5,0.0
MAITENES_AM,43,6,0.0
MAITENES_AM,43,7,0.0
MAITENES_AM,43,8,0.0
MAITENES_AM,43,9,0.0
MAITENES_AM,43,10,0.0
MAITENES_AM,43,11,0.0
MAITENES_AM,43,12,0.052896289
MAITENES_AM,44,1,0.006937218
MAITENES_AM,44,2,0.0
MAITENES_AM,44,3,0.0
MAITENES_AM,44,4,0.0
MAITENES_AM,44,5,0.0
MAITENES_AM,44,6,0.0
MAITENES_AM,44,7,0.0
MAITENES_AM,44,8,0.0
MAITENES_AM,44,9,0.0
MAITENES_AM,44,10,0.0
MAITENES_AM,44,11,0.0
MAITENES_AM,44,12,0.0
MAITENES_AM,45,1,0.0
MAITENES_AM,45,2,0.0
MAITENES_AM,45,3,0.0
MAITENES_AM,45,4,0.0
MAITENES_AM,45,5,0.0
MAITENES_AM,45,6,0.0
MAITENES_AM,45,7,0.0
MAITENES_AM,45,8,0.0
MAITENES_AM,45,9,0.0
MAITENES_AM,45,10,0.0
MAITENES_AM,45,11,0.0
MAITENES_AM,45,12,0.06503642
MAITENES_AM,46,1,0.042490461
MAITENES_AM,46,2,0.0
MAITENES_AM,46,3,0.0
MAITENES_AM,46,4,0.0
MAITENES_AM,46,5,0.0
MAITENES_AM,46,6,0.0
MAITENES_AM,46,7,0.0
MAITENES_AM,46,8,0.0
MAITENES_AM,46,9,0.0
MAITENES_AM,46,10,0.0
MAITENES_AM,46,11,0.0
MAITENES_AM,46,12,0.0
MAITENES_AM,47,1,0.0
MAITENES_AM,47,2,0.0
MAITENES_AM,47,3,0.0
MAITENES_AM,47,4,0.0
MAITENES_AM,47,5,0.0
MAITENES_AM,47,6,0.0
MAITENES_AM,47,7,0.0
MAITENES_AM,47,8,0.0
MAITENES_AM,47,9,0.0
MAITENES_AM,47,10,0.0
MAITENES_AM,47,11,0.0
MAITENES_AM,47,12,0.0
MAITENES_AM,48,1,0.0
MAITENES_AM,48,2,0.0
MAITENES_AM,48,3,0.0
MAITENES_AM,48,4,0.0
MAITENES_AM,48,5,0.0
MAITENES_AM,48,6,0.0
MAITENES_AM,48,7,0.0
MAITENES_AM,48,8,0.0
MAITENES_AM,48,9,0.0
MAITENES_AM,48,10,0.0
MAITENES_AM,48,11,0.0
MAITENES_AM,48,12,0.051161984
MAITENES_AM,49,1,0.0
MAITENES_AM,49,2,0.0
MAITENES_AM,49,3,0.0
MAITENES_AM,49,4,0.0
MAITENES_AM,49,5,0.0
MAITENES_AM,49,6,0.0
MAITENES_AM,49,7,0.0
MAITENES_AM,49,8,0.0
MAITENES_AM,49,9,0.0
MAITENES_AM,49,10,0.0
MAITENES_AM,49,11,0.0
MAITENES_AM,49,12,0.0
MAITENES_AM,50,1,0.004335761
MAITENES_AM,50,2,0.0
MAITENES_AM,50,3,0.0
MAITENES_AM,50,4,0.0
MAITENES_AM,50,5,0.0
MAITENES_AM,50,6,0.0
MAITENES_AM,50,7,0.0
MAITENES_AM,50,8,0.0
MAITENES_AM,50,9,0.0
MAITENES_AM,50,10,0.0
MAITENES_AM,50,11,0.0
MAITENES_AM,50,12,0.023413111
MAITENES_AM,51,1,0.06286854
MAITENES_AM,51,2,0.004800307
MAITENES_AM,51,3,0.0
MAITENES_AM,51,4,0.0
MAITENES_AM,51,5,0.0
MAITENES_AM,51,6,0.0
MAITENES_AM,51,7,0.0
MAITENES_AM,51,8,0.0
MAITENES_AM,51,9,0.0
MAITENES_AM,51,10,0.0
MAITENES_AM,51,11,0.0
MAITENES_AM,51,12,0.0
MAITENES_AM,52,1,0.0
MAITENES_AM,52,2,0.0
MAITENES_AM,52,3,0.0
MAITENES_AM,52,4,0.0
MAITENES_AM,52,5,0.0
MAITENES_AM,52,6,0.0
MAITENES_AM,52,7,0.0
MAITENES_AM,52,8,0.0
MAITENES_AM,52,9,0.0
MAITENES_AM,52,10,0.0
MAITENES_AM,52,11,0.0
MAITENES_AM,52,12,0.011706556
MAITENES_AM,53,1,0.018210198
MAITENES_AM,53,2,0.045122888
MAITENES_AM,53,3,0.006070066
MAITENES_AM,53,4,0.0
MAITENES_AM,53,5,0.0
MAITENES_AM,53,6,0.0
MAITENES_AM,53,7,0.0
MAITENES_AM,53,8,0.0
MAITENES_AM,53,9,0.0
MAITENES_AM,53,10,0.0
MAITENES_AM,53,11,0.0
MAITENES_AM,53,12,0.0
MAITENES_AM,54,1,0.0
MAITENES_AM,54,2,0.0
MAITENES_AM,54,3,0.0
MAITENES_AM,54,4,0.0
MAITENES_AM,54,5,0.0
MAITENES_AM,54,6,0.0
MAITENES_AM,54,7,0.0
MAITENES_AM,54,8,0.0
MAITENES_AM,54,9,0.0
MAITENES_AM,54,10,0.0
MAITENES_AM,54,11,0.0
MAITENES_AM,54,12,0.0
MAITENES_AM,55,1,0.0
MAITENES_AM,55,2,0.0
MAITENES_AM,55,3,0.0
MAITENES_AM,55,4,0.0
MAITENES_AM,55,5,0.0
MAITENES_AM,55,6,0.0
MAITENES_AM,55,7,0.0
MAITENES_AM,55,8,0.0
MAITENES_AM,55,9,0.0
MAITENES_AM,55,10,0.0
MAITENES_AM,55,11,0.0
MAITENES_AM,55,12,0.013007284
MAITENES_AM,56,1,0.025147416
MAITENES_AM,56,2,0.008640553
MAITENES_AM,56,3,0.0
MAITENES_AM,56,4,0.0
MAITENES_AM,56,5,0.0
MAITENES_AM,56,6,0.0
MAITENES_AM,56,7,0.0
MAITENES_AM,56,8,0.0
MAITENES_AM,56,9,0.0
MAITENES_AM,56,10,0.0
MAITENES_AM,56,11,0.0
MAITENES_AM,56,12,0.041623309
MAITENES_AM,57,1,0.061567811
MAITENES_AM,57,2,0.0
MAITENES_AM,57,3,0.0
MAITENES_AM,57,4,0.0
MAITENES_AM,57,5,0.0
MAITENES_AM,57,6,0.0
MAITENES_AM,57,7,0.0
MAITENES_AM,57,8,0.0
MAITENES_AM,57,9,0.0
MAITENES_AM,57,10,0.0
MAITENES_AM,57,11,0.0
MAITENES_AM,57,12,0.0
MAITENES_AM,58,1,0.0
MAITENES_AM,58,2,0.0
MAITENES_AM,58,3,0.0
MAITENES_AM,58,4,0.0
MAITENES_AM,58,5,0.0
MAITENES_AM,58,6,0.0
MAITENES_AM,58,7,0.0
MAITENES_AM,58,8,0.0
MAITENES_AM,58,9,0.0
MAITENES_AM,58,10,0.0
MAITENES_AM,58,11,0.0
MAITENES_AM,58,12,0.04942768
MALALCAHUELLO,1,1,0.376928471
MALALCAHUELLO,1,2,0.294384058
MALALCAHUELLO,1,3,0.198690977
MALALCAHUELLO,1,4,0.117753623
MALALCAHUELLO,1,5,0.305341281
MALALCAHUELLO,1,6,0.905797101
MALALCAHUELLO,1,7,0.696879383
MALALCAHUELLO,1,8,0.891187471
MALALCAHUELLO,1,9,0.976751208
MALALCAHUELLO,1,10,0.977384292
MALALCAHUELLO,1,11,0.769927536
MALALCAHUELLO,1,12,0.921867695
MALALCAHUELLO,2,1,0.479195886
MALALCAHUELLO,2,2,0.443193582
MALALCAHUELLO,2,3,0.289270687
MALALCAHUELLO,2,4,0.208333333
MALALCAHUELLO,2,5,0.525946704
MALALCAHUELLO,2,6,0.976751208
MALALCAHUELLO,2,7,0.977384292
MALALCAHUELLO,2,8,0.977384292
MALALCAHUELLO,2,9,0.976751208
MALALCAHUELLO,2,10,0.977384292
MALALCAHUELLO,2,11,0.976751208
MALALCAHUELLO,2,12,0.977384292
MALALCAHUELLO,3,1,0.563931744
MALALCAHUELLO,3,2,0.404373706
MALALCAHUELLO,3,3,0.306802244
MALALCAHUELLO,3,4,0.249094203
MALALCAHUELLO,3,5,0.514259
MALALCAHUELLO,3,6,0.976751208
MALALCAHUELLO,3,7,0.977384292
MALALCAHUELLO,3,8,0.977384292
MALALCAHUELLO,3,9,0.976751208
MALALCAHUELLO,3,10,0.977384292
MALALCAHUELLO,3,11,0.976751208
MALALCAHUELLO,3,12,0.977384292
MALALCAHUELLO,4,1,0.622370266
MALALCAHUELLO,4,2,0.425401139
MALALCAHUELLO,4,3,0.27173913
MALALCAHUELLO,4,4,0.143417874
MALALCAHUELLO,4,5,0.47627396
MALALCAHUELLO,4,6,0.759359903
MALALCAHUELLO,4,7,0.977384292
MALALCAHUELLO,4,8,0.977384292
MALALCAHUELLO,4,9,0.976751208
MALALCAHUELLO,4,10,0.977384292
MALALCAHUELLO,4,11,0.976751208
MALALCAHUELLO,4,12,0.666199158
MALALCAHUELLO,5,1,0.397381954
MALALCAHUELLO,5,2,0.294384058
MALALCAHUELLO,5,3,0.249824684
MALALCAHUELLO,5,4,0.153985507
MALALCAHUELLO,5,5,0.327255727
MALALCAHUELLO,5,6,0.652173913
MALALCAHUELLO,5,7,0.797685835
MALALCAHUELLO,5,8,0.828366059
MALALCAHUELLO,5,9,0.976751208
MALALCAHUELLO,5,10,0.971540439
MALALCAHUELLO,5,11,0.759359903
MALALCAHUELLO,5,12,0.559548855
MALALCAHUELLO,6,1,0.423679289
MALALCAHUELLO,6,2,0.305706522
MALALCAHUELLO,6,3,0.245441795
MALALCAHUELLO,6,4,0.190217391
MALALCAHUELLO,6,5,0.416374474
MALALCAHUELLO,6,6,0.976751208
MALALCAHUELLO,6,7,0.977384292
MALALCAHUELLO,6,8,0.977384292
MALALCAHUELLO,6,9,0.976751208
MALALCAHUELLO,6,10,0.977384292
MALALCAHUELLO,6,11,0.932971014
MALALCAHUELLO,6,12,0.610682562
MALALCAHUELLO,7,1,0.363779804
MALALCAHUELLO,7,2,0.247476708
MALALCAHUELLO,7,3,0.187003273
MALALCAHUELLO,7,4,0.153985507
MALALCAHUELLO,7,5,0.371084619
MALALCAHUELLO,7,6,0.976751208
MALALCAHUELLO,7,7,0.977384292
MALALCAHUELLO,7,8,0.977384292
MALALCAHUELLO,7,9,0.97826087
MALALCAHUELLO,7,10,0.977384292
MALALCAHUELLO,7,11,0.848429952
MALALCAHUELLO,7,12,0.750935016
MALALCAHUELLO,8,1,0.530329593
MALALCAHUELLO,8,2,0.45613354
MALALCAHUELLO,8,3,0.249824684
MALALCAHUELLO,8,4,0.155495169
MALALCAHUELLO,8,5,0.654511454
MALALCAHUELLO,8,6,0.914855072
MALALCAHUELLO,8,7,0.977384292
MALALCAHUELLO,8,8,0.977384292
MALALCAHUELLO,8,9,0.976751208
MALALCAHUELLO,8,10,0.977384292
MALALCAHUELLO,8,11,0.833333333
MALALCAHUELLO,8,12,0.768466573
MALALCAHUELLO,9,1,0.530329593
MALALCAHUELLO,9,2,0.320263975
MALALCAHUELLO,9,3,0.230832165
MALALCAHUELLO,9,4,0.134359903
MALALCAHUELLO,9,5,0.810834502
MALALCAHUELLO,9,6,0.976751208
MALALCAHUELLO,9,7,0.977384292
MALALCAHUELLO,9,8,0.977384292
MALALCAHUELLO,9,9,0.976751208
MALALCAHUELLO,9,10,0.977384292
MALALCAHUELLO,9,11,0.976751208
MALALCAHUELLO,9,12,0.736325386
MALALCAHUELLO,10,1,0.49526648
MALALCAHUELLO,10,2,0.320263975
MALALCAHUELLO,10,3,0.201612903
MALALCAHUELLO,10,4,0.123792271
MALALCAHUELLO,10,5,0.390077139
MALALCAHUELLO,10,6,0.976751208
MALALCAHUELLO,10,7,0.977384292
MALALCAHUELLO,10,8,0.977384292
MALALCAHUELLO,10,9,0.976751208
MALALCAHUELLO,10,10,0.977384292
MALALCAHUELLO,10,11,0.914855072
MALALCAHUELLO,10,12,0.501110332
MALALCAHUELLO,11,1,0.447054698
MALALCAHUELLO,11,2,0.281444099
MALALCAHUELLO,11,3,0.207456755
MALALCAHUELLO,11,4,0.110205314
MALALCAHUELLO,11,5,0.29511454
MALALCAHUELLO,11,6,0.976751208
MALALCAHUELLO,11,7,0.977384292
MALALCAHUELLO,11,8,0.977384292
MALALCAHUELLO,11,9,0.890700483
MALALCAHUELLO,11,10,0.946704067
MALALCAHUELLO,11,11,0.726147343
MALALCAHUELLO,11,12,0.534712482
MALALCAHUELLO,12,1,0.27173913
MALALCAHUELLO,12,2,0.363936335
MALALCAHUELLO,12,3,0.210378682
MALALCAHUELLO,12,4,0.214371981
MALALCAHUELLO,12,5,0.432445068
MALALCAHUELLO,12,6,0.976751208
MALALCAHUELLO,12,7,0.977384292
MALALCAHUELLO,12,8,0.977384292
MALALCAHUELLO,12,9,0.845410628
MALALCAHUELLO,12,10,0.977384292
MALALCAHUELLO,12,11,0.976751208
MALALCAHUELLO,12,12,0.699801309
MALALCAHUELLO,13,1,0.406147733
MALALCAHUELLO,13,2,0.258799172
MALALCAHUELLO,13,3,0.175315568
MALALCAHUELLO,13,4,0.0
MALALCAHUELLO,13,5,0.154862085
MALALCAHUELLO,13,6,0.976751208
MALALCAHUELLO,13,7,0.956930809
MALALCAHUELLO,13,8,0.756778869
MALALCAHUELLO,13,9,0.751811594
MALALCAHUELLO,13,10,0.977384292
MALALCAHUELLO,13,11,0.833333333
MALALCAHUELLO,13,12,0.639901823
MALALCAHUELLO,14,1,0.470430108
MALALCAHUELLO,14,2,0.294384058
MALALCAHUELLO,14,3,0.195769051
MALALCAHUELLO,14,4,0.172101449
MALALCAHUELLO,14,5,0.806451613
MALALCAHUELLO,14,6,0.976751208
MALALCAHUELLO,14,7,0.977384292
MALALCAHUELLO,14,8,0.977384292
MALALCAHUELLO,14,9,0.976751208
MALALCAHUELLO,14,10,0.977384292
MALALCAHUELLO,14,11,0.976751208
MALALCAHUELLO,14,12,0.899953249
MALALCAHUELLO,15,1,0.499649369
MALALCAHUELLO,15,2,0.339673913
MALALCAHUELLO,15,3,0.230832165
MALALCAHUELLO,15,4,0.117753623
MALALCAHUELLO,15,5,0.365240767
MALALCAHUELLO,15,6,0.979770531
MALALCAHUELLO,15,7,0.977384292
MALALCAHUELLO,15,8,0.977384292
MALALCAHUELLO,15,9,0.976751208
MALALCAHUELLO,15,10,0.977384292
MALALCAHUELLO,15,11,0.976751208
MALALCAHUELLO,15,12,0.699801309
MALALCAHUELLO,16,1,0.444132772
MALALCAHUELLO,16,2,0.294384058
MALALCAHUELLO,16,3,0.198690977
MALALCAHUELLO,16,4,0.0
MALALCAHUELLO,16,5,0.341865358
MALALCAHUELLO,16,6,0.628019324
MALALCAHUELLO,16,7,0.864890136
MALALCAHUELLO,16,8,0.977384292
MALALCAHUELLO,16,9,0.976751208
MALALCAHUELLO,16,10,0.977384292
MALALCAHUELLO,16,11,0.976751208
MALALCAHUELLO,16,12,0.818139317
MALALCAHUELLO,17,1,0.432445068
MALALCAHUELLO,17,2,0.45613354
MALALCAHUELLO,17,3,0.311185133
MALALCAHUELLO,17,4,0.335144928
MALALCAHUELLO,17,5,0.977384292
MALALCAHUELLO,17,6,0.976751208
MALALCAHUELLO,17,7,0.977384292
MALALCAHUELLO,17,8,0.977384292
MALALCAHUELLO,17,9,0.976751208
MALALCAHUELLO,17,10,0.973001403
MALALCAHUELLO,17,11,0.782004831
MALALCAHUELLO,17,12,0.525946704
MALALCAHUELLO,18,1,0.525946704
MALALCAHUELLO,18,2,0.310559006
MALALCAHUELLO,18,3,0.21914446
MALALCAHUELLO,18,4,0.155495169
MALALCAHUELLO,18,5,0.977384292
MALALCAHUELLO,18,6,0.976751208
MALALCAHUELLO,18,7,0.977384292
MALALCAHUELLO,18,8,0.977384292
MALALCAHUELLO,18,9,0.976751208
MALALCAHUELLO,18,10,0.983228144
MALALCAHUELLO,18,11,0.688405797
MALALCAHUELLO,18,12,0.406147733
MALALCAHUELLO,19,1,0.280504909
MALALCAHUELLO,19,2,0.234536749
MALALCAHUELLO,19,3,0.16654979
MALALCAHUELLO,19,4,0.0
MALALCAHUELLO,19,5,0.327255727
MALALCAHUELLO,19,6,0.976751208
MALALCAHUELLO,19,7,0.977384292
MALALCAHUELLO,19,8,0.977384292
MALALCAHUELLO,19,9,0.976751208
MALALCAHUELLO,19,10,0.977384292
MALALCAHUELLO,19,11,0.976751208
MALALCAHUELLO,19,12,0.727559607
MALALCAHUELLO,20,1,0.47627396
MALALCAHUELLO,20,2,0.299236542
MALALCAHUELLO,20,3,0.187003273
MALALCAHUELLO,20,4,0.135869565
MALALCAHUELLO,20,5,0.305341281
MALALCAHUELLO,20,6,0.976751208
MALALCAHUELLO,20,7,0.977384292
MALALCAHUELLO,20,8,0.956930809
MALALCAHUELLO,20,9,0.89673913
MALALCAHUELLO,20,10,0.977384292
MALALCAHUELLO,20,11,0.83031401
MALALCAHUELLO,20,12,0.464586255
MALALCAHUELLO,21,1,0.315568022
MALALCAHUELLO,21,2,0.23130176
MALALCAHUELLO,21,3,0.154862085
MALALCAHUELLO,21,4,0.0
MALALCAHUELLO,21,5,0.691035531
MALALCAHUELLO,21,6,0.95410628
MALALCAHUELLO,21,7,0.977384292
MALALCAHUELLO,21,8,0.891187471
MALALCAHUELLO,21,9,0.976751208
MALALCAHUELLO,21,10,0.977384292
MALALCAHUELLO,21,11,0.976751208
MALALCAHUELLO,21,12,0.783076204
MALALCAHUELLO,22,1,0.504032258
MALALCAHUELLO,22,2,0.320263975
MALALCAHUELLO,22,3,0.210378682
MALALCAHUELLO,22,4,0.298913043
MALALCAHUELLO,22,5,0.78599813
MALALCAHUELLO,22,6,0.976751208
MALALCAHUELLO,22,7,0.977384292
MALALCAHUELLO,22,8,0.977384292
MALALCAHUELLO,22,9,0.976751208
MALALCAHUELLO,22,10,0.897031323
MALALCAHUELLO,22,11,0.77294686
MALALCAHUELLO,22,12,0.423679289
MALALCAHUELLO,23,1,0.279043946
MALALCAHUELLO,23,2,0.249094203
MALALCAHUELLO,23,3,0.165088827
MALALCAHUELLO,23,4,0.226449275
MALALCAHUELLO,23,5,0.739247312
MALALCAHUELLO,23,6,0.976751208
MALALCAHUELLO,23,7,0.977384292
MALALCAHUELLO,23,8,0.977384292
MALALCAHUELLO,23,9,0.976751208
MALALCAHUELLO,23,10,0.977384292
MALALCAHUELLO,23,11,0.819746377
MALALCAHUELLO,23,12,0.712949977
MALALCAHUELLO,24,1,0.324333801
MALALCAHUELLO,24,2,0.23130176
MALALCAHUELLO,24,3,0.16654979
MALALCAHUELLO,24,4,0.129830918
MALALCAHUELLO,24,5,0.2571295
MALALCAHUELLO,24,6,0.976751208
MALALCAHUELLO,24,7,0.977384292
MALALCAHUELLO,24,8,0.977384292
MALALCAHUELLO,24,9,0.987318841
MALALCAHUELLO,24,10,0.977384292
MALALCAHUELLO,24,11,0.709541063
MALALCAHUELLO,24,12,0.432445068
MALALCAHUELLO,25,1,0.27612202
MALALCAHUELLO,25,2,0.177924431
MALALCAHUELLO,25,3,0.125642824
MALALCAHUELLO,25,4,0.0
MALALCAHUELLO,25,5,0.223527349
MALALCAHUELLO,25,6,0.769927536
MALALCAHUELLO,25,7,0.74801309
MALALCAHUELLO,25,8,0.850280505
MALALCAHUELLO,25,9,0.733695652
MALALCAHUELLO,25,10,0.921867695
MALALCAHUELLO,25,11,0.819746377
MALALCAHUELLO,25,12,0.49088359
MALALCAHUELLO,26,1,0.283426835
MALALCAHUELLO,26,2,0.194099379
MALALCAHUELLO,26,3,0.106650304
MALALCAHUELLO,26,4,0.0
MALALCAHUELLO,26,5,0.131486676
MALALCAHUELLO,26,6,0.652173913
MALALCAHUELLO,26,7,0.775771388
MALALCAHUELLO,26,8,0.977384292
MALALCAHUELLO,26,9,0.842391304
MALALCAHUELLO,26,10,0.983228144
MALALCAHUELLO,26,11,0.677838164
MALALCAHUELLO,26,12,0.756778869
MALALCAHUELLO,27,1,0.363779804
MALALCAHUELLO,27,2,0.262034161
MALALCAHUELLO,27,3,0.173854605
MALALCAHUELLO,27,4,0.249094203
MALALCAHUELLO,27,5,0.540556335
MALALCAHUELLO,27,6,0.976751208
MALALCAHUELLO,27,7,0.977384292
MALALCAHUELLO,27,8,0.977384292
MALALCAHUELLO,27,9,0.976751208
MALALCAHUELLO,27,10,0.932094437
MALALCAHUELLO,27,11,0.575181159
MALALCAHUELLO,27,12,0.374006545
MALALCAHUELLO,28,1,0.230832165
MALALCAHUELLO,28,2,0.153662008
MALALCAHUELLO,28,3,0.0
MALALCAHUELLO,28,4,0.144927536
MALALCAHUELLO,28,5,0.715871903
MALALCAHUELLO,28,6,0.976751208
MALALCAHUELLO,28,7,0.977384292
MALALCAHUELLO,28,8,0.977384292
MALALCAHUELLO,28,9,0.976751208
MALALCAHUELLO,28,10,0.96715755
MALALCAHUELLO,28,11,0.751811594
MALALCAHUELLO,28,12,0.639901823
MALALCAHUELLO,29,1,0.390077139
MALALCAHUELLO,29,2,0.258799172
MALALCAHUELLO,29,3,0.173854605
MALALCAHUELLO,29,4,0.166062802
MALALCAHUELLO,29,5,0.727559607
MALALCAHUELLO,29,6,0.976751208
MALALCAHUELLO,29,7,0.977384292
MALALCAHUELLO,29,8,0.899953249
MALALCAHUELLO,29,9,0.976751208
MALALCAHUELLO,29,10,0.977384292
MALALCAHUELLO,29,11,0.976751208
MALALCAHUELLO,29,12,0.756778869
MALALCAHUELLO,30,1,0.49088359
MALALCAHUELLO,30,2,0.273356625
MALALCAHUELLO,30,3,0.176776531
MALALCAHUELLO,30,4,0.196256039
MALALCAHUELLO,30,5,0.968618513
MALALCAHUELLO,30,6,0.976751208
MALALCAHUELLO,30,7,0.977384292
MALALCAHUELLO,30,8,0.977384292
MALALCAHUELLO,30,9,0.976751208
MALALCAHUELLO,30,10,0.977384292
MALALCAHUELLO,30,11,0.966183575
MALALCAHUELLO,30,12,0.977384292
MALALCAHUELLO,31,1,0.45728144
MALALCAHUELLO,31,2,0.281444099
MALALCAHUELLO,31,3,0.187003273
MALALCAHUELLO,31,4,0.158514493
MALALCAHUELLO,31,5,0.376928471
MALALCAHUELLO,31,6,0.976751208
MALALCAHUELLO,31,7,0.977384292
MALALCAHUELLO,31,8,0.977384292
MALALCAHUELLO,31,9,0.976751208
MALALCAHUELLO,31,10,0.977384292
MALALCAHUELLO,31,11,0.976751208
MALALCAHUELLO,31,12,0.977384292
MALALCAHUELLO,32,1,0.467508181
MALALCAHUELLO,32,2,0.310559006
MALALCAHUELLO,32,3,0.223527349
MALALCAHUELLO,32,4,0.218900966
MALALCAHUELLO,32,5,0.374006545
MALALCAHUELLO,32,6,0.976751208
MALALCAHUELLO,32,7,0.977384292
MALALCAHUELLO,32,8,0.977384292
MALALCAHUELLO,32,9,0.976751208
MALALCAHUELLO,32,10,0.977384292
MALALCAHUELLO,32,11,0.976751208
MALALCAHUELLO,32,12,0.639901823
MALALCAHUELLO,33,1,0.365240767
MALALCAHUELLO,33,2,0.294384058
MALALCAHUELLO,33,3,0.210378682
MALALCAHUELLO,33,4,0.218900966
MALALCAHUELLO,33,5,0.38569425
MALALCAHUELLO,33,6,0.976751208
MALALCAHUELLO,33,7,0.65743338
MALALCAHUELLO,33,8,0.727559607
MALALCAHUELLO,33,9,0.818236715
MALALCAHUELLO,33,10,0.712949977
MALALCAHUELLO,33,11,0.449879227
MALALCAHUELLO,33,12,0.236676017
MALALCAHUELLO,34,1,0.195769051
MALALCAHUELLO,34,2,0.129399586
MALALCAHUELLO,34,3,0.0
MALALCAHUELLO,34,4,0.134359903
MALALCAHUELLO,34,5,0.359396914
MALALCAHUELLO,34,6,0.976751208
MALALCAHUELLO,34,7,0.977384292
MALALCAHUELLO,34,8,0.977384292
MALALCAHUELLO,34,9,0.976751208
MALALCAHUELLO,34,10,0.977384292
MALALCAHUELLO,34,11,0.976751208
MALALCAHUELLO,34,12,0.680808789
MALALCAHUELLO,35,1,0.376928471
MALALCAHUELLO,35,2,0.245859213
MALALCAHUELLO,35,3,0.154862085
MALALCAHUELLO,35,4,0.105676329
MALALCAHUELLO,35,5,0.201612903
MALALCAHUELLO,35,6,0.44384058
MALALCAHUELLO,35,7,0.622370266
MALALCAHUELLO,35,8,0.651589528
MALALCAHUELLO,35,9,0.564613527
MALALCAHUELLO,35,10,0.525946704
MALALCAHUELLO,35,11,0.317028986
MALALCAHUELLO,35,12,0.184081346
MALALCAHUELLO,36,1,0.106650304
MALALCAHUELLO,36,2,0.0
MALALCAHUELLO,36,3,0.0
MALALCAHUELLO,36,4,0.0
MALALCAHUELLO,36,5,0.106650304
MALALCAHUELLO,36,6,0.640096618
MALALCAHUELLO,36,7,0.563931744
MALALCAHUELLO,36,8,0.977384292
MALALCAHUELLO,36,9,0.976751208
MALALCAHUELLO,36,10,0.910179991
MALALCAHUELLO,36,11,0.643115942
MALALCAHUELLO,36,12,0.327255727
MALALCAHUELLO,37,1,0.195769051
MALALCAHUELLO,37,2,0.216744306
MALALCAHUELLO,37,3,0.118338008
MALALCAHUELLO,37,4,0.0
MALALCAHUELLO,37,5,0.187003273
MALALCAHUELLO,37,6,0.976751208
MALALCAHUELLO,37,7,0.977384292
MALALCAHUELLO,37,8,0.977384292
MALALCAHUELLO,37,9,0.976751208
MALALCAHUELLO,37,10,0.977384292
MALALCAHUELLO,37,11,0.901268116
MALALCAHUELLO,37,12,0.622370266
MALALCAHUELLO,38,1,0.429523142
MALALCAHUELLO,38,2,0.262034161
MALALCAHUELLO,38,3,0.1621669
MALALCAHUELLO,38,4,0.0
MALALCAHUELLO,38,5,0.702723235
MALALCAHUELLO,38,6,0.976751208
MALALCAHUELLO,38,7,0.977384292
MALALCAHUELLO,38,8,0.977384292
MALALCAHUELLO,38,9,0.976751208
MALALCAHUELLO,38,10,0.977384292
MALALCAHUELLO,38,11,0.653683575
