Proceso,Agno,Pmax
CTM2_SING,2035,0.0
CTM2_SING,2036,0.0
CTM2_SING,2037,0.0
CTM2_SING,2038,0.0
CTM2_SING,2039,0.0
CTM2_SING,2040,0.0
CTM2_SING,2041,0.0
CTM2_SING,2042,0.0
CTM2_SING,2043,0.0
CTM2_SING,2044,0.0
CTM2_SING,2045,0.0
CTM2_SING,2046,0.0
CTM2_SING,2047,0.0
CTM2_SING,2048,0.0
CTM2_SING,2049,0.0
CTM2_SING,2050,0.0
CTTAR_SING,2017,0.0
CTTAR_SING,2018,0.0
CTTAR_SING,2019,0.0
CTTAR_SING,2020,0.0
CTTAR_SING,2021,0.0
CTTAR_SING,2022,0.0
CTTAR_SING,2023,0.0
CTTAR_SING,2024,0.0
CTTAR_SING,2025,0.0
CTTAR_SING,2026,0.0
CTTAR_SING,2027,0.0
CTTAR_SING,2028,0.0
CTTAR_SING,2029,0.0
CTTAR_SING,2030,0.0
CTTAR_SING,2031,0.0
CTTAR_SING,2032,0.0
CTTAR_SING,2033,0.0
CTTAR_SING,2034,0.0
CTTAR_SING,2035,0.0
CTTAR_SING,2036,0.0
CTTAR_SING,2037,0.0
CTTAR_SING,2038,0.0
CTTAR_SING,2039,0.0
CTTAR_SING,2040,0.0
CTTAR_SING,2041,0.0
CTTAR_SING,2042,0.0
CTTAR_SING,2043,0.0
CTTAR_SING,2044,0.0
CTTAR_SING,2045,0.0
CTTAR_SING,2046,0.0
CTTAR_SING,2047,0.0
CTTAR_SING,2048,0.0
CTTAR_SING,2049,0.0
CTTAR_SING,2050,0.0
GUACOLDA_1,2017,0.0
GUACOLDA_1,2018,0.0
GUACOLDA_1,2019,0.0
GUACOLDA_1,2020,0.0
GUACOLDA_1,2021,0.0
GUACOLDA_1,2022,0.0
GUACOLDA_1,2023,0.0
GUACOLDA_1,2024,0.0
GUACOLDA_1,2025,0.0
GUACOLDA_1,2026,0.0
GUACOLDA_1,2027,0.0
GUACOLDA_1,2028,0.0
GUACOLDA_1,2029,0.0
GUACOLDA_1,2030,0.0
GUACOLDA_1,2031,0.0
GUACOLDA_1,2032,0.0
GUACOLDA_1,2033,0.0
GUACOLDA_1,2034,0.0
GUACOLDA_1,2035,0.0
GUACOLDA_1,2036,0.0
GUACOLDA_1,2037,0.0
GUACOLDA_1,2038,0.0
GUACOLDA_1,2039,0.0
GUACOLDA_1,2040,0.0
GUACOLDA_1,2041,0.0
GUACOLDA_1,2042,0.0
GUACOLDA_1,2043,0.0
GUACOLDA_1,2044,0.0
GUACOLDA_1,2045,0.0
GUACOLDA_1,2046,0.0
GUACOLDA_1,2047,0.0
GUACOLDA_1,2048,0.0
GUACOLDA_1,2049,0.0
GUACOLDA_1,2050,0.0
GUACOLDA_2,2017,0.0
GUACOLDA_2,2018,0.0
GUACOLDA_2,2019,0.0
GUACOLDA_2,2020,0.0
GUACOLDA_2,2021,0.0
GUACOLDA_2,2022,0.0
GUACOLDA_2,2023,0.0
GUACOLDA_2,2024,0.0
GUACOLDA_2,2025,0.0
GUACOLDA_2,2026,0.0
GUACOLDA_2,2027,0.0
GUACOLDA_2,2028,0.0
GUACOLDA_2,2029,0.0
GUACOLDA_2,2030,0.0
GUACOLDA_2,2031,0.0
GUACOLDA_2,2032,0.0
GUACOLDA_2,2033,0.0
GUACOLDA_2,2034,0.0
GUACOLDA_2,2035,0.0
GUACOLDA_2,2036,0.0
GUACOLDA_2,2037,0.0
GUACOLDA_2,2038,0.0
GUACOLDA_2,2039,0.0
GUACOLDA_2,2040,0.0
GUACOLDA_2,2041,0.0
GUACOLDA_2,2042,0.0
GUACOLDA_2,2043,0.0
GUACOLDA_2,2044,0.0
GUACOLDA_2,2045,0.0
GUACOLDA_2,2046,0.0
GUACOLDA_2,2047,0.0
GUACOLDA_2,2048,0.0
GUACOLDA_2,2049,0.0
GUACOLDA_2,2050,0.0
GUACOLDA_3,2017,0.0
GUACOLDA_3,2018,0.0
GUACOLDA_3,2019,0.0
GUACOLDA_3,2020,0.0
GUACOLDA_3,2021,0.0
GUACOLDA_3,2022,0.0
GUACOLDA_3,2023,0.0
GUACOLDA_3,2024,0.0
GUACOLDA_3,2025,0.0
GUACOLDA_3,2026,0.0
GUACOLDA_3,2027,0.0
GUACOLDA_3,2028,0.0
GUACOLDA_3,2029,0.0
GUACOLDA_3,2030,0.0
GUACOLDA_3,2031,0.0
GUACOLDA_3,2032,0.0
GUACOLDA_3,2033,0.0
GUACOLDA_3,2034,0.0
GUACOLDA_3,2035,0.0
GUACOLDA_3,2036,0.0
GUACOLDA_3,2037,0.0
GUACOLDA_3,2038,0.0
GUACOLDA_3,2039,0.0
GUACOLDA_3,2040,0.0
GUACOLDA_3,2041,0.0
GUACOLDA_3,2042,0.0
GUACOLDA_3,2043,0.0
GUACOLDA_3,2044,0.0
GUACOLDA_3,2045,0.0
GUACOLDA_3,2046,0.0
GUACOLDA_3,2047,0.0
GUACOLDA_3,2048,0.0
GUACOLDA_3,2049,0.0
GUACOLDA_3,2050,0.0
GUACOLDA_4,2017,0.0
GUACOLDA_4,2018,0.0
GUACOLDA_4,2019,0.0
GUACOLDA_4,2020,0.0
GUACOLDA_4,2021,0.0
GUACOLDA_4,2022,0.0
GUACOLDA_4,2023,0.0
GUACOLDA_4,2024,0.0
GUACOLDA_4,2025,0.0
GUACOLDA_4,2026,0.0
GUACOLDA_4,2027,0.0
GUACOLDA_4,2028,0.0
GUACOLDA_4,2029,0.0
GUACOLDA_4,2030,0.0
GUACOLDA_4,2031,0.0
GUACOLDA_4,2032,0.0
GUACOLDA_4,2033,0.0
GUACOLDA_4,2034,0.0
GUACOLDA_4,2035,0.0
GUACOLDA_4,2036,0.0
GUACOLDA_4,2037,0.0
GUACOLDA_4,2038,0.0
GUACOLDA_4,2039,0.0
GUACOLDA_4,2040,0.0
GUACOLDA_4,2041,0.0
GUACOLDA_4,2042,0.0
GUACOLDA_4,2043,0.0
GUACOLDA_4,2044,0.0
GUACOLDA_4,2045,0.0
GUACOLDA_4,2046,0.0
GUACOLDA_4,2047,0.0
GUACOLDA_4,2048,0.0
GUACOLDA_4,2049,0.0
GUACOLDA_4,2050,0.0
GUACOLDA_5,2017,0.0
GUACOLDA_5,2018,0.0
GUACOLDA_5,2019,0.0
GUACOLDA_5,2020,0.0
GUACOLDA_5,2021,0.0
GUACOLDA_5,2022,0.0
GUACOLDA_5,2023,0.0
GUACOLDA_5,2024,0.0
GUACOLDA_5,2025,0.0
GUACOLDA_5,2026,0.0
GUACOLDA_5,2027,0.0
GUACOLDA_5,2028,0.0
GUACOLDA_5,2029,0.0
GUACOLDA_5,2030,0.0
GUACOLDA_5,2031,0.0
GUACOLDA_5,2032,0.0
GUACOLDA_5,2033,0.0
GUACOLDA_5,2034,0.0
GUACOLDA_5,2035,0.0
GUACOLDA_5,2036,0.0
GUACOLDA_5,2037,0.0
GUACOLDA_5,2038,0.0
GUACOLDA_5,2039,0.0
GUACOLDA_5,2040,0.0
GUACOLDA_5,2041,0.0
GUACOLDA_5,2042,0.0
GUACOLDA_5,2043,0.0
GUACOLDA_5,2044,0.0
GUACOLDA_5,2045,0.0
GUACOLDA_5,2046,0.0
GUACOLDA_5,2047,0.0
GUACOLDA_5,2048,0.0
GUACOLDA_5,2049,0.0
GUACOLDA_5,2050,0.0
IEM_I_SING,2017,0.0
IEM_I_SING,2018,0.0
IEM_I_SING,2019,0.0
IEM_I_SING,2020,0.0
IEM_I_SING,2021,0.0
IEM_I_SING,2022,0.0
IEM_I_SING,2023,0.0
IEM_I_SING,2024,0.0
IEM_I_SING,2025,0.0
IEM_I_SING,2026,0.0
IEM_I_SING,2027,0.0
IEM_I_SING,2028,0.0
IEM_I_SING,2029,0.0
IEM_I_SING,2030,0.0
IEM_I_SING,2031,0.0
IEM_I_SING,2032,0.0
IEM_I_SING,2033,0.0
IEM_I_SING,2034,0.0
IEM_I_SING,2035,0.0
IEM_I_SING,2036,0.0
IEM_I_SING,2037,0.0
IEM_I_SING,2038,0.0
IEM_I_SING,2039,0.0
IEM_I_SING,2040,0.0
IEM_I_SING,2041,0.0
IEM_I_SING,2042,0.0
IEM_I_SING,2043,0.0
IEM_I_SING,2044,0.0
IEM_I_SING,2045,0.0
IEM_I_SING,2046,0.0
IEM_I_SING,2047,0.0
IEM_I_SING,2048,0.0
IEM_I_SING,2049,0.0
IEM_I_SING,2050,0.0
NTO1_SING,2017,0.0
NTO1_SING,2018,0.0
NTO1_SING,2019,0.0
NTO1_SING,2020,0.0
NTO1_SING,2021,0.0
NTO1_SING,2022,0.0
NTO1_SING,2023,0.0
NTO1_SING,2024,0.0
NTO1_SING,2025,0.0
NTO1_SING,2026,0.0
NTO1_SING,2027,0.0
NTO1_SING,2028,0.0
NTO1_SING,2029,0.0
NTO1_SING,2030,0.0
NTO1_SING,2031,0.0
NTO1_SING,2032,0.0
NTO1_SING,2033,0.0
NTO1_SING,2034,0.0
NTO1_SING,2035,0.0
NTO1_SING,2036,0.0
NTO1_SING,2037,0.0
NTO1_SING,2038,0.0
NTO1_SING,2039,0.0
NTO1_SING,2040,0.0
NTO1_SING,2041,0.0
NTO1_SING,2042,0.0
NTO1_SING,2043,0.0
NTO1_SING,2044,0.0
NTO1_SING,2045,0.0
NTO1_SING,2046,0.0
NTO1_SING,2047,0.0
NTO1_SING,2048,0.0
NTO1_SING,2049,0.0
NTO1_SING,2050,0.0
NTO2_SING,2017,0.0
NTO2_SING,2018,0.0
NTO2_SING,2019,0.0
NTO2_SING,2020,0.0
NTO2_SING,2021,0.0
NTO2_SING,2022,0.0
NTO2_SING,2023,0.0
NTO2_SING,2024,0.0
NTO2_SING,2025,0.0
NTO2_SING,2026,0.0
NTO2_SING,2027,0.0
NTO2_SING,2028,0.0
NTO2_SING,2029,0.0
NTO2_SING,2030,0.0
NTO2_SING,2031,0.0
NTO2_SING,2032,0.0
NTO2_SING,2033,0.0
NTO2_SING,2034,0.0
NTO2_SING,2035,0.0
NTO2_SING,2036,0.0
NTO2_SING,2037,0.0
NTO2_SING,2038,0.0
NTO2_SING,2039,0.0
NTO2_SING,2040,0.0
NTO2_SING,2041,0.0
NTO2_SING,2042,0.0
NTO2_SING,2043,0.0
NTO2_SING,2044,0.0
NTO2_SING,2045,0.0
NTO2_SING,2046,0.0
NTO2_SING,2047,0.0
NTO2_SING,2048,0.0
NTO2_SING,2049,0.0
NTO2_SING,2050,0.0
NUEVA_VENTANAS,2017,0.0
NUEVA_VENTANAS,2018,0.0
NUEVA_VENTANAS,2019,0.0
NUEVA_VENTANAS,2020,0.0
NUEVA_VENTANAS,2021,0.0
NUEVA_VENTANAS,2022,0.0
NUEVA_VENTANAS,2023,0.0
NUEVA_VENTANAS,2024,0.0
NUEVA_VENTANAS,2025,0.0
NUEVA_VENTANAS,2026,0.0
NUEVA_VENTANAS,2027,0.0
NUEVA_VENTANAS,2028,0.0
NUEVA_VENTANAS,2029,0.0
NUEVA_VENTANAS,2030,0.0
NUEVA_VENTANAS,2031,0.0
NUEVA_VENTANAS,2032,0.0
NUEVA_VENTANAS,2033,0.0
NUEVA_VENTANAS,2034,0.0
NUEVA_VENTANAS,2035,0.0
NUEVA_VENTANAS,2036,0.0
NUEVA_VENTANAS,2037,0.0
NUEVA_VENTANAS,2038,0.0
NUEVA_VENTANAS,2039,0.0
NUEVA_VENTANAS,2040,0.0
NUEVA_VENTANAS,2041,0.0
NUEVA_VENTANAS,2042,0.0
NUEVA_VENTANAS,2043,0.0
NUEVA_VENTANAS,2044,0.0
NUEVA_VENTANAS,2045,0.0
NUEVA_VENTANAS,2046,0.0
NUEVA_VENTANAS,2047,0.0
NUEVA_VENTANAS,2048,0.0
NUEVA_VENTANAS,2049,0.0
NUEVA_VENTANAS,2050,0.0
SANTA_MARIA,2017,0.0
SANTA_MARIA,2018,0.0
SANTA_MARIA,2019,0.0
SANTA_MARIA,2020,0.0
SANTA_MARIA,2021,0.0
SANTA_MARIA,2022,0.0
SANTA_MARIA,2023,0.0
SANTA_MARIA,2024,0.0
SANTA_MARIA,2025,0.0
SANTA_MARIA,2026,0.0
SANTA_MARIA,2027,0.0
SANTA_MARIA,2028,0.0
SANTA_MARIA,2029,0.0
SANTA_MARIA,2030,0.0
SANTA_MARIA,2031,0.0
SANTA_MARIA,2032,0.0
SANTA_MARIA,2033,0.0
SANTA_MARIA,2034,0.0
SANTA_MARIA,2035,0.0
SANTA_MARIA,2036,0.0
SANTA_MARIA,2037,0.0
SANTA_MARIA,2038,0.0
SANTA_MARIA,2039,0.0
SANTA_MARIA,2040,0.0
SANTA_MARIA,2041,0.0
SANTA_MARIA,2042,0.0
SANTA_MARIA,2043,0.0
SANTA_MARIA,2044,0.0
SANTA_MARIA,2045,0.0
SANTA_MARIA,2046,0.0
SANTA_MARIA,2047,0.0
SANTA_MARIA,2048,0.0
SANTA_MARIA,2049,0.0
SANTA_MARIA,2050,0.0
U12_SING,2017,0.0
U12_SING,2018,0.0
U12_SING,2019,0.0
U12_SING,2020,0.0
U12_SING,2021,0.0
U12_SING,2022,0.0
U12_SING,2023,0.0
U12_SING,2024,0.0
U12_SING,2025,0.0
U12_SING,2026,0.0
U12_SING,2027,0.0
U12_SING,2028,0.0
U12_SING,2029,0.0
U12_SING,2030,0.0
U12_SING,2031,0.0
U12_SING,2032,0.0
U12_SING,2033,0.0
U12_SING,2034,0.0
U12_SING,2035,0.0
U12_SING,2036,0.0
U12_SING,2037,0.0
U12_SING,2038,0.0
U12_SING,2039,0.0
U12_SING,2040,0.0
U12_SING,2041,0.0
U12_SING,2042,0.0
U12_SING,2043,0.0
U12_SING,2044,0.0
U12_SING,2045,0.0
U12_SING,2046,0.0
U12_SING,2047,0.0
U12_SING,2048,0.0
U12_SING,2049,0.0
U12_SING,2050,0.0
U13_SING,2017,0.0
U13_SING,2018,0.0
U13_SING,2019,0.0
U13_SING,2020,0.0
U13_SING,2021,0.0
U13_SING,2022,0.0
U13_SING,2023,0.0
U13_SING,2024,0.0
U13_SING,2025,0.0
U13_SING,2026,0.0
U13_SING,2027,0.0
U13_SING,2028,0.0
U13_SING,2029,0.0
U13_SING,2030,0.0
U13_SING,2031,0.0
U13_SING,2032,0.0
U13_SING,2033,0.0
U13_SING,2034,0.0
U13_SING,2035,0.0
U13_SING,2036,0.0
U13_SING,2037,0.0
U13_SING,2038,0.0
U13_SING,2039,0.0
U13_SING,2040,0.0
U13_SING,2041,0.0
U13_SING,2042,0.0
U13_SING,2043,0.0
U13_SING,2044,0.0
U13_SING,2045,0.0
U13_SING,2046,0.0
U13_SING,2047,0.0
U13_SING,2048,0.0
U13_SING,2049,0.0
U13_SING,2050,0.0
U14_SING,2017,0.0
U14_SING,2018,0.0
U14_SING,2019,0.0
U14_SING,2020,0.0
U14_SING,2021,0.0
U14_SING,2022,0.0
U14_SING,2023,0.0
U14_SING,2024,0.0
U14_SING,2025,0.0
U14_SING,2026,0.0
U14_SING,2027,0.0
U14_SING,2028,0.0
U14_SING,2029,0.0
U14_SING,2030,0.0
U14_SING,2031,0.0
U14_SING,2032,0.0
U14_SING,2033,0.0
U14_SING,2034,0.0
U14_SING,2035,0.0
U14_SING,2036,0.0
U14_SING,2037,0.0
U14_SING,2038,0.0
U14_SING,2039,0.0
U14_SING,2040,0.0
U14_SING,2041,0.0
U14_SING,2042,0.0
U14_SING,2043,0.0
U14_SING,2044,0.0
U14_SING,2045,0.0
U14_SING,2046,0.0
U14_SING,2047,0.0
U14_SING,2048,0.0
U14_SING,2049,0.0
U14_SING,2050,0.0
U15_SING,2017,0.0
U15_SING,2018,0.0
U15_SING,2019,0.0
U15_SING,2020,0.0
U15_SING,2021,0.0
U15_SING,2022,0.0
U15_SING,2023,0.0
U15_SING,2024,0.0
U15_SING,2025,0.0
U15_SING,2026,0.0
U15_SING,2027,0.0
U15_SING,2028,0.0
U15_SING,2029,0.0
U15_SING,2030,0.0
U15_SING,2031,0.0
U15_SING,2032,0.0
U15_SING,2033,0.0
U15_SING,2034,0.0
U15_SING,2035,0.0
U15_SING,2036,0.0
U15_SING,2037,0.0
U15_SING,2038,0.0
U15_SING,2039,0.0
U15_SING,2040,0.0
U15_SING,2041,0.0
U15_SING,2042,0.0
U15_SING,2043,0.0
U15_SING,2044,0.0
U15_SING,2045,0.0
U15_SING,2046,0.0
U15_SING,2047,0.0
U15_SING,2048,0.0
U15_SING,2049,0.0
U15_SING,2050,0.0
VENTANAS_1,2017,0.0
VENTANAS_1,2018,0.0
VENTANAS_1,2019,0.0
VENTANAS_1,2020,0.0
VENTANAS_1,2021,0.0
VENTANAS_1,2022,0.0
VENTANAS_1,2023,0.0
VENTANAS_1,2024,0.0
VENTANAS_1,2025,0.0
VENTANAS_1,2026,0.0
VENTANAS_1,2027,0.0
VENTANAS_1,2028,0.0
VENTANAS_1,2029,0.0
VENTANAS_1,2030,0.0
VENTANAS_1,2031,0.0
VENTANAS_1,2032,0.0
VENTANAS_1,2033,0.0
VENTANAS_1,2034,0.0
VENTANAS_1,2035,0.0
VENTANAS_1,2036,0.0
VENTANAS_1,2037,0.0
VENTANAS_1,2038,0.0
VENTANAS_1,2039,0.0
VENTANAS_1,2040,0.0
VENTANAS_1,2041,0.0
VENTANAS_1,2042,0.0
VENTANAS_1,2043,0.0
VENTANAS_1,2044,0.0
VENTANAS_1,2045,0.0
VENTANAS_1,2046,0.0
VENTANAS_1,2047,0.0
VENTANAS_1,2048,0.0
VENTANAS_1,2049,0.0
VENTANAS_1,2050,0.0
VENTANAS_2,2017,0.0
VENTANAS_2,2018,0.0
VENTANAS_2,2019,0.0
VENTANAS_2,2020,0.0
VENTANAS_2,2021,0.0
VENTANAS_2,2022,0.0
VENTANAS_2,2023,0.0
VENTANAS_2,2024,0.0
VENTANAS_2,2025,0.0
VENTANAS_2,2026,0.0
VENTANAS_2,2027,0.0
VENTANAS_2,2028,0.0
VENTANAS_2,2029,0.0
VENTANAS_2,2030,0.0
VENTANAS_2,2031,0.0
VENTANAS_2,2032,0.0
VENTANAS_2,2033,0.0
VENTANAS_2,2034,0.0
VENTANAS_2,2035,0.0
VENTANAS_2,2036,0.0
VENTANAS_2,2037,0.0
VENTANAS_2,2038,0.0
VENTANAS_2,2039,0.0
VENTANAS_2,2040,0.0
VENTANAS_2,2041,0.0
VENTANAS_2,2042,0.0
VENTANAS_2,2043,0.0
VENTANAS_2,2044,0.0
VENTANAS_2,2045,0.0
VENTANAS_2,2046,0.0
VENTANAS_2,2047,0.0
VENTANAS_2,2048,0.0
VENTANAS_2,2049,0.0
VENTANAS_2,2050,0.0
