Escenario,Agno,Energeticos,Precio
43,2025,generacion_solar_csp,5653.288064529372
43,2026,generacion_solar_csp,5395.6587692406665
43,2027,generacion_solar_csp,5152.254605589262
43,2028,generacion_solar_csp,4921.864129565542
43,2029,generacion_solar_csp,4706.687223475983
43,2030,generacion_solar_csp,4505.595927425427
43,2031,generacion_solar_csp,4541.961533883823
43,2032,generacion_solar_csp,4580.686856252838
43,2033,generacion_solar_csp,4623.33211968001
43,2034,generacion_solar_csp,4669.485987938711
43,2035,generacion_solar_csp,4717.943530966933
43,2036,generacion_solar_csp,4770.401815086812
43,2037,generacion_solar_csp,4826.2157873987035
43,2038,generacion_solar_csp,4884.842846420854
43,2039,generacion_solar_csp,4947.545869894582
43,2040,generacion_solar_csp,5013.755811711768
43,2041,generacion_solar_csp,5083.0127914619525
43,2042,generacion_solar_csp,5156.415931868831
43,2043,generacion_solar_csp,5233.477225083796
43,2044,generacion_solar_csp,5314.402136161196
43,2045,generacion_solar_csp,5398.991135679834
43,2046,generacion_solar_csp,5487.390075513907
43,2047,generacion_solar_csp,5579.319558869949
43,2048,generacion_solar_csp,5675.521099537337
43,2049,generacion_solar_csp,5775.683825552202
43,2050,generacion_solar_csp,5879.626099585908
0,2015,generacion_geotermia,5660.0
0,2016,generacion_geotermia,5660.0
0,2017,generacion_geotermia,5660.0
0,2018,generacion_geotermia,5660.0
0,2019,generacion_geotermia,5660.0
0,2020,generacion_geotermia,5696.629031448
0,2021,generacion_geotermia,5733.03225958
0,2022,generacion_geotermia,5770.112903931
0,2023,generacion_geotermia,5806.096774093
0,2024,generacion_geotermia,5842.725805549
0,2025,generacion_geotermia,5879.096775594
0,2026,generacion_geotermia,5880.403226402
0,2027,generacion_geotermia,5881.677419158001
0,2028,generacion_geotermia,5882.25806354
0,2029,generacion_geotermia,5916.935485137001
0,2030,generacion_geotermia,5952.209677905
0,2031,generacion_geotermia,5986.419354547999
0,2032,generacion_geotermia,6020.612902162
0,2033,generacion_geotermia,6055.161291479999
0,2034,generacion_geotermia,6088.935484256
0,2035,generacion_geotermia,6122.999999616
0,2036,generacion_geotermia,6156.35483756
0,2037,generacion_geotermia,6190.225807503
0,2038,generacion_geotermia,6223.870968028001
0,2039,generacion_geotermia,6257.290322105
0,2040,generacion_geotermia,6290.822579411
0,2041,generacion_geotermia,6323.80645256
0,2042,generacion_geotermia,6356.935484060001
0,2043,generacion_geotermia,6389.483870402
0,2044,generacion_geotermia,6422.806450296001
0,2045,generacion_geotermia,6455.322581490001
0,2046,generacion_geotermia,6487.645161384
0,2047,generacion_geotermia,6520.322579991
0,2048,generacion_geotermia,6553.241934084999
0,2049,generacion_geotermia,6584.96774268
0,2050,generacion_geotermia,6617.5
1,2015,generacion_geotermia,5660.0
1,2016,generacion_geotermia,5660.0
1,2017,generacion_geotermia,5660.0
1,2018,generacion_geotermia,5660.0
1,2019,generacion_geotermia,5660.0
1,2020,generacion_geotermia,5695.00450769378
1,2021,generacion_geotermia,5726.548655176123
1,2022,generacion_geotermia,5755.56671402865
1,2023,generacion_geotermia,5780.286563858472
1,2024,generacion_geotermia,5802.500857998074
1,2025,generacion_geotermia,5821.321899017389
1,2026,generacion_geotermia,5802.373814381079
1,2027,generacion_geotermia,5780.622621050145
1,2028,generacion_geotermia,5755.408581288454
1,2029,generacion_geotermia,5760.693455662353
1,2030,generacion_geotermia,5763.657790709655
1,2031,generacion_geotermia,5762.548695612901
1,2032,generacion_geotermia,5758.400584182879
1,2033,generacion_geotermia,5751.868549273234
1,2034,generacion_geotermia,5741.466460166955
1,2035,generacion_geotermia,5728.717365503938
1,2036,generacion_geotermia,5712.144103472662
1,2037,generacion_geotermia,5693.391680330572
1,2038,generacion_geotermia,5671.607406769223
1,2039,generacion_geotermia,5646.813020359541
1,2040,generacion_geotermia,5619.140736675783
1,2041,generacion_geotermia,5588.385209377625
1,2042,generacion_geotermia,5554.780936735416
1,2043,generacion_geotermia,5518.147071377637
1,2044,generacion_geotermia,5479.6097041606245
1,2045,generacion_geotermia,5437.260076968598
1,2046,generacion_geotermia,5392.027819764899
1,2047,generacion_geotermia,5344.885694068001
1,2048,generacion_geotermia,5294.957441259661
1,2049,generacion_geotermia,5241.203487322231
1,2050,generacion_geotermia,5185.642462993893
2,2015,generacion_geotermia,5660.0
2,2016,generacion_geotermia,5660.0
2,2017,generacion_geotermia,5660.0
2,2018,generacion_geotermia,5660.0
2,2019,generacion_geotermia,5660.0
2,2020,generacion_geotermia,5697.018971175078
2,2021,generacion_geotermia,5734.588540259286
2,2022,generacion_geotermia,5773.60447326375
2,2023,generacion_geotermia,5812.292082908
2,2024,generacion_geotermia,5852.381130704462
2,2025,generacion_geotermia,5892.964667365831
2,2026,generacion_geotermia,5899.132880276567
2,2027,generacion_geotermia,5905.933931438484
2,2028,generacion_geotermia,5912.706157857339
2,2029,generacion_geotermia,5954.438768282789
2,2030,generacion_geotermia,5997.468401418365
2,2031,generacion_geotermia,6040.155757859631
2,2032,generacion_geotermia,6083.552578755745
2,2033,generacion_geotermia,6127.961636081827
2,2034,generacion_geotermia,6172.339605660587
2,2035,generacion_geotermia,6217.640944285577
2,2036,generacion_geotermia,6262.9801866603175
2,2037,generacion_geotermia,6309.482521016584
2,2038,generacion_geotermia,6356.432589114411
2,2039,generacion_geotermia,6403.825176896761
2,2040,generacion_geotermia,6452.048559492576
2,2041,generacion_geotermia,6500.332008501863
2,2042,generacion_geotermia,6549.47925231589
2,2043,generacion_geotermia,6598.633679829297
2,2044,generacion_geotermia,6649.205036844329
2,2045,generacion_geotermia,6699.691439828295
2,2046,generacion_geotermia,6750.629759832562
2,2047,generacion_geotermia,6802.466523595678
2,2048,generacion_geotermia,6855.272058572356
2,2049,generacion_geotermia,6907.515852937688
2,2050,generacion_geotermia,6961.193427532484
3,2015,generacion_geotermia,5660.0
3,2016,generacion_geotermia,5660.0
3,2017,generacion_geotermia,5660.0
3,2018,generacion_geotermia,5660.0
3,2019,generacion_geotermia,5660.0
3,2020,generacion_geotermia,5697.61238663178
3,2021,generacion_geotermia,5736.956908870954
3,2022,generacion_geotermia,5778.917989857004
3,2023,generacion_geotermia,5821.720186162334
3,2024,generacion_geotermia,5867.074732789228
3,2025,generacion_geotermia,5914.06900928793
3,2026,generacion_geotermia,5927.635916351187
3,2027,generacion_geotermia,5942.847814055071
3,2028,generacion_geotermia,5959.042472267773
3,2029,generacion_geotermia,6011.511762774836
3,2030,generacion_geotermia,6066.343728086539
3,2031,generacion_geotermia,6121.93253026393
3,2032,generacion_geotermia,6179.335014698806
3,2033,generacion_geotermia,6238.750167590588
3,2034,generacion_geotermia,6299.265105570385
3,2035,generacion_geotermia,6361.666791112142
3,2036,generacion_geotermia,6425.244059352706
3,2037,generacion_geotermia,6490.968971870539
3,2038,generacion_geotermia,6558.166625057631
3,2039,generacion_geotermia,6626.823865515893
3,2040,generacion_geotermia,6697.404397737466
3,2041,generacion_geotermia,6768.970944533428
3,2042,generacion_geotermia,6842.494916635937
3,2043,generacion_geotermia,6916.9206382018165
3,2044,generacion_geotermia,6993.7414133756865
3,2045,generacion_geotermia,7071.575214690151
3,2046,generacion_geotermia,7150.843215289271
3,2047,generacion_geotermia,7231.836925027371
3,2048,generacion_geotermia,7314.905514243137
3,2049,generacion_geotermia,7398.373851918607
3,2050,generacion_geotermia,7484.230651240624
4,2015,generacion_geotermia,5660.0
4,2016,generacion_geotermia,5660.0
4,2017,generacion_geotermia,5660.0
4,2018,generacion_geotermia,5660.0
4,2019,generacion_geotermia,5660.0
4,2020,generacion_geotermia,5697.442315129891
4,2021,generacion_geotermia,5736.27813988665
4,2022,generacion_geotermia,5777.395148250627
4,2023,generacion_geotermia,5819.01811350425
4,2024,generacion_geotermia,5862.8635803048965
4,2025,generacion_geotermia,5908.0205535448995
4,2026,generacion_geotermia,5919.467011920254
4,2027,generacion_geotermia,5932.268380394736
4,2028,generacion_geotermia,5945.762591376853
4,2029,generacion_geotermia,5995.154774123797
4,2030,generacion_geotermia,6046.6042182417395
4,2031,generacion_geotermia,6098.495495812862
4,2032,generacion_geotermia,6151.883989364787
4,2033,generacion_geotermia,6206.9984298609925
4,2034,generacion_geotermia,6262.888549897609
4,2035,generacion_geotermia,6320.389315434452
4,2036,generacion_geotermia,6378.739607505995
4,2037,generacion_geotermia,6438.9553734365345
4,2038,generacion_geotermia,6500.350115413804
4,2039,generacion_geotermia,6562.912955436556
4,2040,generacion_geotermia,6627.085980115327
4,2041,generacion_geotermia,6691.979644760157
4,2042,generacion_geotermia,6758.517302730863
4,2043,generacion_geotermia,6825.700329679219
4,2044,generacion_geotermia,6894.998082121554
4,2045,generacion_geotermia,6964.994182118458
4,2046,generacion_geotermia,7036.142961567511
4,2047,generacion_geotermia,7108.780357804691
4,2048,generacion_geotermia,7183.175625440957
4,2049,generacion_geotermia,7257.695080985686
4,2050,generacion_geotermia,7334.329388683652
5,2015,generacion_geotermia,5660.0
5,2016,generacion_geotermia,5660.0
5,2017,generacion_geotermia,5660.0
5,2018,generacion_geotermia,5660.0
5,2019,generacion_geotermia,5660.0
5,2020,generacion_geotermia,5696.156339698169
5,2021,generacion_geotermia,5731.145708950676
5,2022,generacion_geotermia,5765.880362584376
5,2023,generacion_geotermia,5798.586712508761
5,2024,generacion_geotermia,5831.021451706654
5,2025,generacion_geotermia,5862.28587490123
5,2026,generacion_geotermia,5857.698812748091
5,2027,generacion_geotermia,5852.27325118429
5,2028,generacion_geotermia,5845.348351647628
5,2029,generacion_geotermia,5871.473350085058
5,2030,generacion_geotermia,5897.346262543615
5,2031,generacion_geotermia,5921.2791476209895
5,2032,generacion_geotermia,5944.316326571348
5,2033,generacion_geotermia,5966.9114418534955
5,2034,generacion_geotermia,5987.831551129826
5,2035,generacion_geotermia,6008.274593008641
5,2036,generacion_geotermia,6027.101726521286
5,2037,generacion_geotermia,6045.660735839031
5,2038,generacion_geotermia,6063.177454953231
5,2039,generacion_geotermia,6079.658211005213
5,2040,generacion_geotermia,6095.38162956517
5,2041,generacion_geotermia,6109.819089556315
5,2042,generacion_geotermia,6123.530564233888
5,2043,generacion_geotermia,6135.948817342543
5,2044,generacion_geotermia,6148.362128255776
5,2045,generacion_geotermia,6159.09438202604
5,2046,generacion_geotermia,6168.8506365214125
5,2047,generacion_geotermia,6178.302762195841
5,2048,generacion_geotermia,6187.115740390931
5,2049,generacion_geotermia,6193.969288163897
5,2050,generacion_geotermia,6200.868822451999
6,2015,generacion_geotermia,5660.0
6,2016,generacion_geotermia,5660.0
6,2017,generacion_geotermia,5660.0
6,2018,generacion_geotermia,5660.0
6,2019,generacion_geotermia,5660.0
6,2020,generacion_geotermia,5695.535000407403
6,2021,generacion_geotermia,5728.665894080958
6,2022,generacion_geotermia,5760.316812470797
6,2023,generacion_geotermia,5788.714959214891
6,2024,generacion_geotermia,5815.636425592051
6,2025,generacion_geotermia,5840.188444350853
6,2026,generacion_geotermia,5827.854534141408
6,2027,generacion_geotermia,5813.622344158818
6,2028,generacion_geotermia,5796.83162966575
6,2029,generacion_geotermia,5811.714721422516
6,2030,generacion_geotermia,5825.229929643852
6,2031,generacion_geotermia,5835.654276894945
6,2032,generacion_geotermia,5844.02674000142
6,2033,generacion_geotermia,5850.909630954594
6,2034,generacion_geotermia,5854.933428569003
6,2035,generacion_geotermia,5857.471447406803
6,2036,generacion_geotermia,5857.202344162405
6,2037,generacion_geotermia,5855.634235207885
6,2038,generacion_geotermia,5851.950596264277
6,2039,generacion_geotermia,5846.166067408616
6,2040,generacion_geotermia,5838.480295434078
6,2041,generacion_geotermia,5828.539045194037
6,2042,generacion_geotermia,5816.726717121044
6,2043,generacion_geotermia,5802.684506913481
6,2044,generacion_geotermia,5787.613203670356
6,2045,generacion_geotermia,5769.711196416403
6,2046,generacion_geotermia,5749.804685222616
6,2047,generacion_geotermia,5728.727851921609
6,2048,generacion_geotermia,5705.8537137043995
6,2049,generacion_geotermia,5680.013412040606
6,2050,generacion_geotermia,5653.219491863295
7,2015,generacion_geotermia,5660.0
7,2016,generacion_geotermia,5660.0
7,2017,generacion_geotermia,5660.0
7,2018,generacion_geotermia,5660.0
7,2019,generacion_geotermia,5660.0
7,2020,generacion_geotermia,5696.440449404924
7,2021,generacion_geotermia,5732.279613543401
7,2022,generacion_geotermia,5768.424316612028
7,2023,generacion_geotermia,5803.100608499493
7,2024,generacion_geotermia,5838.056312245475
7,2025,generacion_geotermia,5872.390007388897
7,2026,generacion_geotermia,5871.345220385998
7,2027,generacion_geotermia,5869.946522493529
7,2028,generacion_geotermia,5867.53280362066
7,2029,generacion_geotermia,5898.798205792202
7,2030,generacion_geotermia,5930.321724576759
7,2031,generacion_geotermia,5960.431438928478
7,2032,generacion_geotermia,5990.174113861404
7,2033,generacion_geotermia,6019.953702285528
7,2034,generacion_geotermia,6048.599713050532
7,2035,generacion_geotermia,6077.229893456098
7,2036,generacion_geotermia,6104.788852407413
7,2037,generacion_geotermia,6132.55106157929
7,2038,generacion_geotermia,6159.761723440079
7,2039,generacion_geotermia,6186.423364010267
7,2040,generacion_geotermia,6212.850722200235
7,2041,generacion_geotermia,6238.435438316604
7,2042,generacion_geotermia,6263.817766942234
7,2043,generacion_geotermia,6288.33516553401
7,2044,generacion_geotermia,6313.315918719555
7,2045,generacion_geotermia,6337.141295077783
7,2046,generacion_geotermia,6360.460959752934
7,2047,generacion_geotermia,6383.872565716038
7,2048,generacion_geotermia,6407.174596004859
7,2049,generacion_geotermia,6428.977528299605
7,2050,generacion_geotermia,6451.28352023488
8,2015,generacion_geotermia,5660.0
8,2016,generacion_geotermia,5660.0
8,2017,generacion_geotermia,5660.0
8,2018,generacion_geotermia,5660.0
8,2019,generacion_geotermia,5660.0
8,2020,generacion_geotermia,5696.813500009369
8,2021,generacion_geotermia,5733.768488381681
8,2022,generacion_geotermia,5771.764658617703
8,2023,generacion_geotermia,5809.0275852542645
8,2024,generacion_geotermia,5847.293444641138
8,2025,generacion_geotermia,5885.65725114119
8,2026,generacion_geotermia,5889.263652937849
8,2027,generacion_geotermia,5893.15243340634
8,2028,generacion_geotermia,5896.66212592482
8,2029,generacion_geotermia,5934.677141624183
8,2030,generacion_geotermia,5973.62019608553
8,2031,generacion_geotermia,6011.840403812021
8,2032,generacion_geotermia,6050.387738599645
8,2033,generacion_geotermia,6089.600908434419
8,2034,generacion_geotermia,6128.3914237753
8,2035,generacion_geotermia,6167.771736624271
8,2036,generacion_geotermia,6206.79602984735
8,2037,generacion_geotermia,6246.642512054526
8,2038,generacion_geotermia,6286.5818175170025
8,2039,generacion_geotermia,6326.611481188812
8,2040,generacion_geotermia,6367.093660646663
8,2041,generacion_geotermia,6407.315295307304
8,2042,generacion_geotermia,6448.0220532508665
8,2043,generacion_geotermia,6488.426249894321
8,2044,generacion_geotermia,6529.9086988140725
8,2045,generacion_geotermia,6570.926016099955
8,2046,generacion_geotermia,6612.055133411148
8,2047,generacion_geotermia,6653.796252360269
8,2048,generacion_geotermia,6696.123150553566
8,2049,generacion_geotermia,6737.5553908209895
8,2050,generacion_geotermia,6780.090851165736
9,2015,generacion_geotermia,5660.0
9,2016,generacion_geotermia,5660.0
9,2017,generacion_geotermia,5660.0
9,2018,generacion_geotermia,5660.0
9,2019,generacion_geotermia,5660.0
9,2020,generacion_geotermia,5695.932447034108
9,2021,generacion_geotermia,5730.252135397849
9,2022,generacion_geotermia,5763.8755995264455
9,2023,generacion_geotermia,5795.029536619887
9,2024,generacion_geotermia,5825.477629620001
9,2025,generacion_geotermia,5854.323312950997
9,2026,generacion_geotermia,5846.944760745349
9,2027,generacion_geotermia,5838.345829128527
9,2028,generacion_geotermia,5827.86589351648
9,2029,generacion_geotermia,5849.939996616579
9,2030,generacion_geotermia,5871.359948567932
9,2031,generacion_geotermia,5890.425183125775
9,2032,generacion_geotermia,5908.1780957392275
9,2033,generacion_geotermia,5925.11148671772
9,2034,generacion_geotermia,5939.943199063386
9,2035,generacion_geotermia,5953.934366148008
9,2036,generacion_geotermia,5965.880384327012
9,2037,generacion_geotermia,5977.186811686994
9,2038,generacion_geotermia,5987.064218890357
9,2039,generacion_geotermia,5995.521928551831
9,2040,generacion_geotermia,6002.810107122651
9,2041,generacion_geotermia,6008.462971545545
9,2042,generacion_geotermia,6012.977229372788
9,2043,generacion_geotermia,6015.860750472357
9,2044,generacion_geotermia,6018.37028807587
9,2045,generacion_geotermia,6018.784506145799
9,2046,generacion_geotermia,6017.852114788129
9,2047,generacion_geotermia,6016.30347154674
9,2048,generacion_geotermia,6013.698351747045
9,2049,generacion_geotermia,6008.771036539663
9,2050,generacion_geotermia,6003.529511355417
10,2015,generacion_geotermia,5660.0
10,2016,generacion_geotermia,5660.0
10,2017,generacion_geotermia,5660.0
10,2018,generacion_geotermia,5660.0
10,2019,generacion_geotermia,5660.0
10,2020,generacion_geotermia,5698.1300935425925
10,2021,generacion_geotermia,5739.023118612821
10,2022,generacion_geotermia,5783.553602613594
10,2023,generacion_geotermia,5829.945442440211
10,2024,generacion_geotermia,5879.893710215761
10,2025,generacion_geotermia,5932.480837860698
10,2026,generacion_geotermia,5952.50250617173
10,2027,generacion_geotermia,5975.052186084326
10,2028,generacion_geotermia,5999.467152685096
10,2029,generacion_geotermia,6061.303326738352
10,2030,generacion_geotermia,6126.4318707156135
10,2031,generacion_geotermia,6193.2761390957
10,2032,generacion_geotermia,6262.897430308605
10,2033,generacion_geotermia,6335.40418587258
10,2034,generacion_geotermia,6409.997321456491
10,2035,generacion_geotermia,6487.317674309866
10,2036,generacion_geotermia,6566.80614257679
10,2037,generacion_geotermia,6649.301197236169
10,2038,generacion_geotermia,6734.163228068969
10,2039,generacion_geotermia,6821.37215524523
10,2040,generacion_geotermia,6911.457489265627
10,2041,generacion_geotermia,7003.336652615742
10,2042,generacion_geotermia,7098.127345285477
10,2043,generacion_geotermia,7194.60022357501
10,2044,generacion_geotermia,7294.321489513264
10,2045,generacion_geotermia,7396.013680339751
10,2046,generacion_geotermia,7499.997032147598
10,2047,generacion_geotermia,7606.427815118231
10,2048,generacion_geotermia,7715.898467416335
10,2049,generacion_geotermia,7826.607689494232
10,2050,generacion_geotermia,7940.538255412202
11,2015,generacion_geotermia,5660.0
11,2016,generacion_geotermia,5660.0
11,2017,generacion_geotermia,5660.0
11,2018,generacion_geotermia,5660.0
11,2019,generacion_geotermia,5660.0
11,2020,generacion_geotermia,5696.629031448
11,2021,generacion_geotermia,5733.03225958
11,2022,generacion_geotermia,5770.112903931
11,2023,generacion_geotermia,5806.096774093
11,2024,generacion_geotermia,5842.725805549
11,2025,generacion_geotermia,5879.096775594
11,2026,generacion_geotermia,5880.403226402
11,2027,generacion_geotermia,5881.677419158001
11,2028,generacion_geotermia,5882.25806354
11,2029,generacion_geotermia,5916.935485137001
11,2030,generacion_geotermia,5952.209677905
11,2031,generacion_geotermia,5986.419354547999
11,2032,generacion_geotermia,6020.612902162
11,2033,generacion_geotermia,6055.161291479999
11,2034,generacion_geotermia,6088.935484256
11,2035,generacion_geotermia,6122.999999616
11,2036,generacion_geotermia,6156.35483756
11,2037,generacion_geotermia,6190.225807503
11,2038,generacion_geotermia,6223.870968028001
11,2039,generacion_geotermia,6257.290322105
11,2040,generacion_geotermia,6290.822579411
11,2041,generacion_geotermia,6323.80645256
11,2042,generacion_geotermia,6356.935484060001
11,2043,generacion_geotermia,6389.483870402
11,2044,generacion_geotermia,6422.806450296001
11,2045,generacion_geotermia,6455.322581490001
11,2046,generacion_geotermia,6487.645161384
11,2047,generacion_geotermia,6520.322579991
11,2048,generacion_geotermia,6553.241934084999
11,2049,generacion_geotermia,6584.96774268
11,2050,generacion_geotermia,6617.5
12,2015,generacion_geotermia,5660.0
12,2016,generacion_geotermia,5660.0
12,2017,generacion_geotermia,5660.0
12,2018,generacion_geotermia,5660.0
12,2019,generacion_geotermia,5660.0
12,2020,generacion_geotermia,5695.00450769378
12,2021,generacion_geotermia,5726.548655176123
12,2022,generacion_geotermia,5755.56671402865
12,2023,generacion_geotermia,5780.286563858472
12,2024,generacion_geotermia,5802.500857998074
12,2025,generacion_geotermia,5821.321899017389
12,2026,generacion_geotermia,5802.373814381079
12,2027,generacion_geotermia,5780.622621050145
12,2028,generacion_geotermia,5755.408581288454
12,2029,generacion_geotermia,5760.693455662353
12,2030,generacion_geotermia,5763.657790709655
12,2031,generacion_geotermia,5762.548695612901
12,2032,generacion_geotermia,5758.400584182879
12,2033,generacion_geotermia,5751.868549273234
12,2034,generacion_geotermia,5741.466460166955
12,2035,generacion_geotermia,5728.717365503938
12,2036,generacion_geotermia,5712.144103472662
12,2037,generacion_geotermia,5693.391680330572
12,2038,generacion_geotermia,5671.607406769223
12,2039,generacion_geotermia,5646.813020359541
12,2040,generacion_geotermia,5619.140736675783
12,2041,generacion_geotermia,5588.385209377625
12,2042,generacion_geotermia,5554.780936735416
12,2043,generacion_geotermia,5518.147071377637
12,2044,generacion_geotermia,5479.6097041606245
12,2045,generacion_geotermia,5437.260076968598
12,2046,generacion_geotermia,5392.027819764899
12,2047,generacion_geotermia,5344.885694068001
12,2048,generacion_geotermia,5294.957441259661
12,2049,generacion_geotermia,5241.203487322231
12,2050,generacion_geotermia,5185.642462993893
13,2015,generacion_geotermia,5660.0
13,2016,generacion_geotermia,5660.0
13,2017,generacion_geotermia,5660.0
13,2018,generacion_geotermia,5660.0
13,2019,generacion_geotermia,5660.0
13,2020,generacion_geotermia,5697.018971175078
13,2021,generacion_geotermia,5734.588540259286
13,2022,generacion_geotermia,5773.60447326375
13,2023,generacion_geotermia,5812.292082908
13,2024,generacion_geotermia,5852.381130704462
13,2025,generacion_geotermia,5892.964667365831
13,2026,generacion_geotermia,5899.132880276567
13,2027,generacion_geotermia,5905.933931438484
13,2028,generacion_geotermia,5912.706157857339
13,2029,generacion_geotermia,5954.438768282789
13,2030,generacion_geotermia,5997.468401418365
13,2031,generacion_geotermia,6040.155757859631
13,2032,generacion_geotermia,6083.552578755745
13,2033,generacion_geotermia,6127.961636081827
13,2034,generacion_geotermia,6172.339605660587
13,2035,generacion_geotermia,6217.640944285577
13,2036,generacion_geotermia,6262.9801866603175
13,2037,generacion_geotermia,6309.482521016584
13,2038,generacion_geotermia,6356.432589114411
13,2039,generacion_geotermia,6403.825176896761
13,2040,generacion_geotermia,6452.048559492576
13,2041,generacion_geotermia,6500.332008501863
13,2042,generacion_geotermia,6549.47925231589
13,2043,generacion_geotermia,6598.633679829297
13,2044,generacion_geotermia,6649.205036844329
13,2045,generacion_geotermia,6699.691439828295
13,2046,generacion_geotermia,6750.629759832562
13,2047,generacion_geotermia,6802.466523595678
13,2048,generacion_geotermia,6855.272058572356
13,2049,generacion_geotermia,6907.515852937688
13,2050,generacion_geotermia,6961.193427532484
14,2015,generacion_geotermia,5660.0
14,2016,generacion_geotermia,5660.0
14,2017,generacion_geotermia,5660.0
14,2018,generacion_geotermia,5660.0
14,2019,generacion_geotermia,5660.0
14,2020,generacion_geotermia,5697.61238663178
14,2021,generacion_geotermia,5736.956908870954
14,2022,generacion_geotermia,5778.917989857004
14,2023,generacion_geotermia,5821.720186162334
14,2024,generacion_geotermia,5867.074732789228
14,2025,generacion_geotermia,5914.06900928793
14,2026,generacion_geotermia,5927.635916351187
14,2027,generacion_geotermia,5942.847814055071
14,2028,generacion_geotermia,5959.042472267773
14,2029,generacion_geotermia,6011.511762774836
14,2030,generacion_geotermia,6066.343728086539
14,2031,generacion_geotermia,6121.93253026393
14,2032,generacion_geotermia,6179.335014698806
14,2033,generacion_geotermia,6238.750167590588
14,2034,generacion_geotermia,6299.265105570385
14,2035,generacion_geotermia,6361.666791112142
14,2036,generacion_geotermia,6425.244059352706
14,2037,generacion_geotermia,6490.968971870539
14,2038,generacion_geotermia,6558.166625057631
14,2039,generacion_geotermia,6626.823865515893
14,2040,generacion_geotermia,6697.404397737466
14,2041,generacion_geotermia,6768.970944533428
14,2042,generacion_geotermia,6842.494916635937
14,2043,generacion_geotermia,6916.9206382018165
14,2044,generacion_geotermia,6993.7414133756865
14,2045,generacion_geotermia,7071.575214690151
14,2046,generacion_geotermia,7150.843215289271
14,2047,generacion_geotermia,7231.836925027371
14,2048,generacion_geotermia,7314.905514243137
14,2049,generacion_geotermia,7398.373851918607
14,2050,generacion_geotermia,7484.230651240624
15,2015,generacion_geotermia,5660.0
15,2016,generacion_geotermia,5660.0
15,2017,generacion_geotermia,5660.0
15,2018,generacion_geotermia,5660.0
15,2019,generacion_geotermia,5660.0
15,2020,generacion_geotermia,5697.442315129891
15,2021,generacion_geotermia,5736.27813988665
15,2022,generacion_geotermia,5777.395148250627
15,2023,generacion_geotermia,5819.01811350425
15,2024,generacion_geotermia,5862.8635803048965
15,2025,generacion_geotermia,5908.0205535448995
15,2026,generacion_geotermia,5919.467011920254
15,2027,generacion_geotermia,5932.268380394736
15,2028,generacion_geotermia,5945.762591376853
15,2029,generacion_geotermia,5995.154774123797
15,2030,generacion_geotermia,6046.6042182417395
15,2031,generacion_geotermia,6098.495495812862
15,2032,generacion_geotermia,6151.883989364787
15,2033,generacion_geotermia,6206.9984298609925
15,2034,generacion_geotermia,6262.888549897609
15,2035,generacion_geotermia,6320.389315434452
15,2036,generacion_geotermia,6378.739607505995
15,2037,generacion_geotermia,6438.9553734365345
15,2038,generacion_geotermia,6500.350115413804
15,2039,generacion_geotermia,6562.912955436556
15,2040,generacion_geotermia,6627.085980115327
15,2041,generacion_geotermia,6691.979644760157
15,2042,generacion_geotermia,6758.517302730863
15,2043,generacion_geotermia,6825.700329679219
15,2044,generacion_geotermia,6894.998082121554
15,2045,generacion_geotermia,6964.994182118458
15,2046,generacion_geotermia,7036.142961567511
15,2047,generacion_geotermia,7108.780357804691
15,2048,generacion_geotermia,7183.175625440957
15,2049,generacion_geotermia,7257.695080985686
15,2050,generacion_geotermia,7334.329388683652
16,2015,generacion_geotermia,5660.0
16,2016,generacion_geotermia,5660.0
16,2017,generacion_geotermia,5660.0
16,2018,generacion_geotermia,5660.0
16,2019,generacion_geotermia,5660.0
16,2020,generacion_geotermia,5696.156339698169
16,2021,generacion_geotermia,5731.145708950676
16,2022,generacion_geotermia,5765.880362584376
16,2023,generacion_geotermia,5798.586712508761
16,2024,generacion_geotermia,5831.021451706654
16,2025,generacion_geotermia,5862.28587490123
16,2026,generacion_geotermia,5857.698812748091
16,2027,generacion_geotermia,5852.27325118429
16,2028,generacion_geotermia,5845.348351647628
16,2029,generacion_geotermia,5871.473350085058
16,2030,generacion_geotermia,5897.346262543615
16,2031,generacion_geotermia,5921.2791476209895
16,2032,generacion_geotermia,5944.316326571348
16,2033,generacion_geotermia,5966.9114418534955
16,2034,generacion_geotermia,5987.831551129826
16,2035,generacion_geotermia,6008.274593008641
16,2036,generacion_geotermia,6027.101726521286
16,2037,generacion_geotermia,6045.660735839031
16,2038,generacion_geotermia,6063.177454953231
16,2039,generacion_geotermia,6079.658211005213
16,2040,generacion_geotermia,6095.38162956517
16,2041,generacion_geotermia,6109.819089556315
16,2042,generacion_geotermia,6123.530564233888
16,2043,generacion_geotermia,6135.948817342543
16,2044,generacion_geotermia,6148.362128255776
16,2045,generacion_geotermia,6159.09438202604
16,2046,generacion_geotermia,6168.8506365214125
16,2047,generacion_geotermia,6178.302762195841
16,2048,generacion_geotermia,6187.115740390931
16,2049,generacion_geotermia,6193.969288163897
16,2050,generacion_geotermia,6200.868822451999
17,2015,generacion_geotermia,5660.0
17,2016,generacion_geotermia,5660.0
17,2017,generacion_geotermia,5660.0
17,2018,generacion_geotermia,5660.0
17,2019,generacion_geotermia,5660.0
17,2020,generacion_geotermia,5695.535000407403
17,2021,generacion_geotermia,5728.665894080958
17,2022,generacion_geotermia,5760.316812470797
17,2023,generacion_geotermia,5788.714959214891
