master_id,year,el-emissions_total-mtco2e_modeled,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e_f0,el-emissions_total-mtco2e
125,2050,7.4,275.89,1006.87,2.16,7.4
327,2017,20.28,0.0,467.51,25.36,25.36
327,2018,22.38,0.0,523.04,27.55,27.55
327,2019,25.23,0.0,593.83,30.51,30.51
327,2020,29.03,0.0,648.78,34.21,34.21
327,2021,26.74,0.0,607.74,28.46,28.288
327,2022,34.07,5.03,799.45,34.15,34.134
327,2023,36.08,1113.42,1284.31,35.31,35.541
327,2024,32.82,823.27,1108.92,31.59,32.082
327,2025,29.45,3127.03,1909.64,27.7,28.575
327,2026,26.82,1312.96,1310.85,25.67,26.36
327,2027,26.51,1176.66,1418.05,25.21,26.12
327,2028,27.19,932.89,1492.54,26.17,26.986
327,2029,27.41,1329.82,1825.66,26.11,27.28
327,2030,20.28,11344.5,4078.43,19.99,20.28
327,2031,17.29,4452.05,2154.66,16.62,17.29
327,2032,15.42,5071.21,2197.66,15.43,15.42
327,2033,13.11,3959.99,1849.83,12.07,13.11
327,2034,13.06,2798.64,1539.02,12.05,13.06
327,2035,11.99,3249.11,1720.65,10.83,11.99
327,2036,10.17,3443.7,1720.93,9.45,10.17
327,2037,9.37,3241.88,1660.99,8.8,9.37
327,2038,7.94,2881.23,1503.76,7.72,7.94
327,2039,7.57,2260.45,1364.91,7.18,7.57
327,2040,6.96,2383.04,1401.64,6.32,6.96
327,2041,4.37,3075.49,1570.8,3.6,4.37
327,2042,4.44,1841.59,1320.78,3.6,4.44
327,2043,4.6,1630.27,1253.13,3.65,4.6
327,2044,4.53,1630.34,1280.86,3.63,4.53
327,2045,5.33,1533.65,1286.43,3.4,5.33
327,2046,6.21,1305.17,1169.14,3.11,6.21
327,2047,6.46,1025.55,1182.54,2.75,6.46
327,2048,7.12,877.25,1084.65,2.64,7.12
327,2049,7.35,592.47,1065.0,2.49,7.35
327,2050,8.02,266.86,1037.33,2.27,8.02
126,2017,29.79,0.0,686.78,25.36,25.36
126,2018,32.06,0.0,745.95,27.55,27.55
126,2019,34.85,0.0,825.63,30.48,30.48
126,2020,38.12,0.0,889.04,33.82,33.82
126,2021,36.53,0.0,864.0,28.2,29.033
126,2022,41.92,257.99,1197.51,33.91,35.512
126,2023,41.4,2247.6,1902.59,35.16,37.032
126,2024,38.78,662.8,1372.82,31.61,34.477999999999994
126,2025,36.56,3371.56,2169.6,27.45,32.005
126,2026,34.06,920.65,1571.93,25.42,30.604
126,2027,33.44,1398.96,1901.16,24.85,30.863
126,2028,33.35,1575.28,2103.3,25.83,31.846000000000004
126,2029,33.54,2195.07,2491.41,25.71,32.757
126,2030,25.86,12742.96,4961.75,20.01,25.86
126,2031,23.44,3801.28,2251.21,16.73,23.44
126,2032,21.36,5211.27,2584.91,15.42,21.36
126,2033,18.39,4086.5,2210.26,12.21,18.39
126,2034,18.48,2724.3,1813.34,12.04,18.48
126,2035,16.61,4165.37,2241.76,10.85,16.61
126,2036,14.54,3765.8,2110.16,9.36,14.54
126,2037,14.34,3208.31,1874.93,8.79,14.34
126,2038,12.54,3289.72,1813.71,7.47,12.54
126,2039,11.8,2776.38,1686.91,6.85,11.8
126,2040,10.57,2788.15,1791.02,6.11,10.57
126,2041,6.13,3499.63,1858.45,3.52,6.13
126,2042,6.16,2116.32,1600.92,3.51,6.16
126,2043,6.11,2123.18,1546.55,3.58,6.11
126,2044,6.07,1685.62,1555.58,3.48,6.07
126,2045,7.31,2036.86,1504.92,3.37,7.31
126,2046,9.17,1345.27,1292.6,3.07,9.17
126,2047,8.92,1404.48,1441.86,2.75,8.92
126,2048,9.0,1099.55,1355.65,2.59,9.0
126,2049,10.52,801.34,1276.85,2.39,10.52
126,2050,10.46,426.04,1255.89,2.16,10.46
328,2017,29.79,0.0,686.75,25.36,25.36
328,2018,32.06,0.0,745.86,27.55,27.55
328,2019,34.87,0.0,826.89,30.51,30.51
328,2020,38.52,0.0,902.19,34.21,34.21
328,2021,36.79,0.0,869.76,28.46,29.293
328,2022,42.02,309.47,1220.92,34.15,35.724000000000004
328,2023,41.47,2313.1,1931.54,35.31,37.158
328,2024,38.93,628.54,1380.98,31.59,34.526
328,2025,36.72,3491.24,2226.05,27.7,32.21
328,2026,34.19,1075.82,1641.37,25.67,30.782
328,2027,33.51,1635.23,1992.9,25.21,31.02
328,2028,33.63,1480.97,2127.49,26.17,32.138000000000005
328,2029,33.57,2858.16,2702.67,26.11,32.824
328,2030,25.95,12920.29,5000.29,19.99,25.95
328,2031,23.42,4029.4,2340.4,16.62,23.42
328,2032,21.45,5320.46,2635.22,15.43,21.45
328,2033,18.4,4260.06,2274.93,12.07,18.4
328,2034,18.28,3203.31,1952.53,12.05,18.28
328,2035,16.67,4098.26,2247.56,10.83,16.67
328,2036,14.43,4155.73,2184.68,9.45,14.43
328,2037,14.27,3182.13,1864.12,8.8,14.27
328,2038,12.77,3344.84,1858.28,7.72,12.77
328,2039,11.94,2969.83,1777.28,7.18,11.94
328,2040,10.74,3005.87,1845.18,6.32,10.74
328,2041,6.24,3766.43,1939.16,3.6,6.24
328,2042,6.21,2392.11,1672.34,3.6,6.21
328,2043,6.24,2207.29,1583.03,3.65,6.24
328,2044,6.26,1832.97,1611.95,3.63,6.26
328,2045,9.16,2146.64,1371.12,3.4,9.16
328,2046,8.97,1790.76,1528.41,3.11,8.97
328,2047,8.57,1580.45,1431.47,2.75,8.57
328,2048,10.82,1045.82,1361.77,2.64,10.82
328,2049,10.75,937.73,1296.78,2.49,10.75
328,2050,10.81,450.85,1283.64,2.27,10.81
127,2017,22.47,0.0,517.94,25.36,25.36
127,2018,24.59,0.0,573.72,27.55,27.55
127,2019,27.44,0.0,644.3,30.48,30.48
127,2020,30.99,0.0,713.72,33.82,33.82
127,2021,28.37,0.0,663.69,28.2,28.217
127,2022,35.57,0.0,858.0,33.91,34.242000000000004
127,2023,36.94,1072.49,1327.59,35.16,35.693999999999996
127,2024,33.88,730.21,1134.77,31.61,32.518
127,2025,30.18,3328.25,2002.85,27.45,28.814999999999998
127,2026,27.82,1030.78,1243.69,25.42,26.86
127,2027,27.06,1449.83,1518.0,24.85,26.397
127,2028,27.49,2001.78,1724.47,25.83,27.158
127,2029,25.83,3983.11,2346.45,25.71,25.817999999999998
127,2030,20.21,10073.74,3429.07,20.01,20.21
127,2031,17.92,3740.65,1787.29,16.73,17.92
127,2032,17.26,4158.07,1846.5,15.42,17.26
127,2033,14.2,4655.28,1992.51,12.21,14.2
127,2034,14.75,2399.7,1448.1,12.04,14.75
127,2035,13.48,3534.29,1827.72,10.85,13.48
127,2036,11.38,4187.3,1934.52,9.36,11.38
127,2037,11.33,2907.56,1538.5,8.79,11.33
127,2038,9.91,3047.16,1614.46,7.47,9.91
127,2039,9.02,2872.11,1567.05,6.85,9.02
127,2040,7.81,3082.13,1612.31,6.11,7.81
127,2041,4.84,3135.04,1618.13,3.52,4.84
127,2042,4.96,1791.31,1305.92,3.51,4.96
127,2043,4.98,1863.56,1331.12,3.58,4.98
127,2044,5.25,1373.09,1313.38,3.48,5.25
127,2045,5.96,1952.23,1445.99,3.37,5.96
127,2046,6.72,1365.41,1295.22,3.07,6.72
127,2047,7.43,1134.29,1261.64,2.75,7.43
127,2048,7.32,828.04,1231.19,2.59,7.32
127,2049,7.92,617.18,1188.99,2.39,7.92
127,2050,7.62,345.77,1101.69,2.16,7.62
329,2017,22.47,0.0,517.94,25.36,25.36
329,2018,24.59,0.0,573.72,27.55,27.55
329,2019,27.47,0.0,645.07,30.51,30.51
329,2020,31.44,0.0,724.11,34.21,34.21
329,2021,28.61,0.0,669.08,28.46,28.475
329,2022,35.77,0.0,865.88,34.15,34.474000000000004
329,2023,37.02,1185.81,1373.15,35.31,35.823
329,2024,34.05,739.89,1148.82,31.59,32.574
329,2025,30.49,3334.74,2024.47,27.7,29.095
329,2026,27.95,1230.13,1333.58,25.67,27.038
329,2027,27.32,1684.22,1590.14,25.21,26.687
329,2028,28.02,1496.47,1661.98,26.17,27.65
329,2029,25.85,5162.84,2664.5,26.11,25.876
329,2030,20.39,9904.76,3401.51,19.99,20.39
329,2031,17.95,4122.85,1886.27,16.62,17.95
329,2032,17.19,4432.62,1948.1,15.43,17.19
329,2033,14.27,4603.75,1992.03,12.07,14.27
329,2034,14.87,2463.54,1494.49,12.05,14.87
329,2035,13.22,4282.85,2018.41,10.83,13.22
329,2036,11.32,4240.75,1934.44,9.45,11.32
329,2037,11.46,2591.8,1484.8,8.8,11.46
329,2038,9.79,3509.58,1731.9,7.72,9.79
329,2039,9.0,2790.39,1585.88,7.18,9.0
329,2040,7.83,3347.72,1670.26,6.32,7.83
329,2041,5.01,3212.79,1650.12,3.6,5.01
329,2042,5.06,1952.16,1380.8,3.6,5.06
329,2043,5.32,1776.95,1363.48,3.65,5.32
329,2044,5.24,1793.45,1439.58,3.63,5.24
329,2045,5.98,2117.79,1481.12,3.4,5.98
329,2046,7.52,1412.14,1269.89,3.11,7.52
329,2047,8.19,1197.92,1301.93,2.75,8.19
329,2048,8.06,893.95,1265.52,2.64,8.06
329,2049,8.04,654.34,1216.93,2.49,8.04
329,2050,7.8,369.4,1108.23,2.27,7.8
128,2017,35.57,0.0,834.12,25.36,25.36
128,2018,37.47,0.0,906.74,27.55,27.55
128,2019,39.74,0.0,1005.1,30.48,30.48
128,2020,41.6,0.0,1022.42,33.82,33.82
128,2021,39.72,0.0,964.72,28.2,29.352
128,2022,43.89,0.0,1269.88,33.91,35.906
128,2023,43.46,1382.9,1829.49,35.16,37.64999999999999
128,2024,40.63,800.68,1582.88,31.61,35.218
128,2025,39.32,1953.14,1973.31,27.45,33.385
128,2026,36.16,1439.81,1863.4,25.42,31.863999999999997
128,2027,35.42,1204.39,1970.62,24.85,32.249
128,2028,35.58,1299.47,2166.4,25.83,33.629999999999995
128,2029,36.14,1367.02,2427.26,25.71,35.097
128,2030,31.09,8712.49,4156.65,20.01,31.09
128,2031,27.48,5068.68,3038.64,16.73,27.48
128,2032,25.73,5339.04,2929.38,15.42,25.73
128,2033,21.28,4970.72,2774.03,12.21,21.28
128,2034,21.23,2899.95,2084.04,12.04,21.23
128,2035,19.31,3924.89,2341.45,10.85,19.31
128,2036,17.71,2851.2,2071.76,9.36,17.71
128,2037,17.54,2744.94,2058.79,8.79,17.54
128,2038,15.23,3414.91,2196.08,7.47,15.23
128,2039,14.2,2697.17,1961.18,6.85,14.2
128,2040,13.02,2466.94,1937.39,6.11,13.02
128,2041,9.01,2626.88,2119.78,3.52,9.01
128,2042,8.94,1912.4,1894.37,3.51,8.94
128,2043,8.9,1853.88,1811.77,3.58,8.9
128,2044,8.82,1578.82,1776.1,3.48,8.82
128,2045,9.04,1584.11,1877.94,3.37,9.04
128,2046,9.14,1135.52,1741.49,3.07,9.14
128,2047,9.23,918.02,1724.47,2.75,9.23
128,2048,13.03,705.09,1594.37,2.59,13.03
128,2049,15.71,378.93,1755.44,2.39,15.71
128,2050,16.39,299.94,1767.34,2.16,16.39
330,2017,35.58,0.0,834.41,25.36,25.36
330,2018,37.47,0.0,906.63,27.55,27.55
330,2019,39.76,0.0,1006.32,30.51,30.51
330,2020,41.89,0.0,1038.25,34.21,34.21
330,2021,39.89,0.0,972.78,28.46,29.603
330,2022,43.99,0.0,1280.11,34.15,36.118
330,2023,43.49,1547.97,1883.63,35.31,37.763999999999996
330,2024,40.69,809.13,1595.73,31.59,35.230000000000004
330,2025,39.47,2044.91,2013.64,27.7,33.585
330,2026,36.32,1505.92,1904.82,25.67,32.06
330,2027,35.71,1215.2,2010.9,25.21,32.56
330,2028,35.96,1360.29,2236.35,26.17,34.002
330,2029,36.68,1433.26,2518.15,26.11,35.623
330,2030,31.12,9602.58,4391.17,19.99,31.12
330,2031,27.57,5031.53,3039.22,16.62,27.57
330,2032,25.72,5602.28,3016.23,15.43,25.72
330,2033,21.25,5198.74,2840.36,12.07,21.25
330,2034,21.36,2797.66,2067.64,12.05,21.36
330,2035,19.52,3997.91,2400.42,10.83,19.52
330,2036,17.75,3035.68,2147.25,9.45,17.75
330,2037,17.6,2933.12,2124.49,8.8,17.6
330,2038,15.23,3698.09,2276.84,7.72,15.23
330,2039,14.41,2531.1,1932.54,7.18,14.41
330,2040,13.15,2752.2,2036.76,6.32,13.15
330,2041,8.97,2912.32,2204.78,3.6,8.97
330,2042,8.91,2133.5,1891.54,3.6,8.91
330,2043,9.0,1844.33,1830.96,3.65,9.0
330,2044,9.06,1490.57,1871.5,3.63,9.06
330,2045,9.21,1717.13,1938.97,3.4,9.21
330,2046,9.2,1288.31,1781.43,3.11,9.2
330,2047,12.12,926.56,1660.36,2.75,12.12
330,2048,15.26,540.01,1786.18,2.64,15.26
330,2049,15.89,610.09,1853.97,2.49,15.89
330,2050,16.53,340.19,1790.83,2.27,16.53
129,2017,20.44,0.0,471.25,25.36,25.36
129,2018,22.53,0.0,526.46,27.55,27.55
129,2019,25.34,0.0,596.68,30.48,30.48
129,2020,28.93,0.0,762.17,33.82,33.82
129,2021,26.62,0.0,712.26,28.2,28.041999999999998
129,2022,32.79,1096.9,1233.43,33.91,33.686
129,2023,31.12,3651.48,2001.85,35.16,33.94799999999999
129,2024,28.8,457.21,965.26,31.61,30.485999999999997
129,2025,28.37,1691.71,1392.14,27.45,27.91
129,2026,26.02,1446.83,1351.01,25.42,25.78
129,2027,26.37,1096.97,1407.61,24.85,25.914
129,2028,26.7,2204.38,1853.81,25.83,26.525999999999996
129,2029,25.61,4085.32,2417.07,25.71,25.619999999999997
129,2030,18.8,10873.99,3829.1,20.01,18.8
129,2031,15.89,4873.99,2104.27,16.73,15.89
129,2032,14.69,4243.88,1852.09,15.42,14.69
129,2033,12.54,4343.29,1890.11,12.21,12.54
129,2034,12.88,2708.33,1453.63,12.04,12.88
129,2035,11.42,4196.01,1911.82,10.85,11.42
129,2036,9.97,3810.27,1762.92,9.36,9.97
129,2037,9.05,3819.33,1733.59,8.79,9.05
129,2038,7.7,3462.14,1605.52,7.47,7.7
129,2039,7.67,2430.26,1366.89,6.85,7.67
129,2040,7.29,2824.61,1545.04,6.11,7.29
129,2041,4.72,3451.16,1699.05,3.52,4.72
129,2042,4.83,2205.66,1444.6,3.51,4.83
129,2043,4.8,2228.66,1435.74,3.58,4.8
129,2044,5.03,1652.68,1370.43,3.48,5.03
129,2045,5.89,2089.41,1438.73,3.37,5.89
129,2046,6.1,1719.67,1338.03,3.07,6.1
129,2047,6.11,1439.81,1291.49,2.75,6.11
129,2048,6.58,1024.87,1194.73,2.59,6.58
129,2049,7.9,730.25,1179.93,2.39,7.9
129,2050,7.74,432.36,1119.58,2.16,7.74
331,2017,20.44,0.0,471.25,25.36,25.36
331,2018,22.53,0.0,526.46,27.55,27.55
331,2019,25.38,0.0,597.35,30.51,30.51
331,2020,29.37,0.0,773.99,34.21,34.21
331,2021,26.85,0.0,718.47,28.46,28.299
331,2022,32.93,1159.3,1258.44,34.15,33.906
331,2023,31.4,3616.84,2003.15,35.31,34.137
331,2024,29.29,413.82,969.43,31.59,30.67
331,2025,28.42,2046.75,1511.17,27.7,28.060000000000002
331,2026,25.79,1777.96,1459.96,25.67,25.741999999999997
331,2027,26.34,1393.38,1492.33,25.21,26.001
331,2028,26.68,2418.79,1919.53,26.17,26.578
331,2029,25.61,4168.94,2452.7,26.11,25.66
331,2030,18.92,10892.54,3863.75,19.99,18.92
331,2031,15.95,5206.11,2196.94,16.62,15.95
331,2032,14.71,4523.13,1951.81,15.43,14.71
331,2033,12.78,4282.81,1879.26,12.07,12.78
331,2034,12.99,2938.1,1547.05,12.05,12.99
331,2035,11.46,4490.75,1998.27,10.83,11.46
331,2036,9.74,4264.97,1896.54,9.45,9.74
331,2037,9.0,3890.54,1756.13,8.8,9.0
331,2038,8.04,3192.58,1561.93,7.72,8.04
331,2039,7.77,2859.52,1524.5,7.18,7.77
331,2040,7.25,3295.72,1623.72,6.32,7.25
331,2041,4.84,3483.66,1748.55,3.6,4.84
331,2042,4.85,2474.69,1503.61,3.6,4.85
331,2043,5.05,2109.99,1473.35,3.65,5.05
331,2044,5.2,1899.56,1464.21,3.63,5.2
331,2045,6.0,2598.54,1472.1,3.4,6.0
331,2046,6.11,1833.09,1362.18,3.11,6.11
331,2047,6.75,1407.87,1285.04,2.75,6.75
331,2048,6.63,1108.08,1260.68,2.64,6.63
331,2049,8.15,823.7,1185.7,2.49,8.15
331,2050,11.32,456.48,1146.35,2.27,11.32
130,2017,24.22,0.0,558.28,25.36,25.36
130,2018,26.35,0.0,614.34,27.55,27.55
130,2019,29.18,0.0,686.54,30.48,30.48
130,2020,32.83,0.0,794.42,33.82,33.82
130,2021,29.99,0.0,736.49,28.2,28.378999999999998
130,2022,36.91,16.63,946.73,33.91,34.51
130,2023,36.38,2739.63,1774.34,35.16,35.525999999999996
130,2024,33.89,658.79,1097.01,31.61,32.522
130,2025,31.93,3060.37,1800.92,27.45,29.689999999999998
130,2026,29.97,902.36,1255.82,25.42,28.15
130,2027,30.63,607.23,1374.84,24.85,28.896
130,2028,30.34,2626.47,2059.47,25.83,29.438000000000002
130,2029,29.92,3091.76,2284.4,25.71,29.499000000000002
130,2030,22.31,11598.89,4191.33,20.01,22.31
130,2031,19.87,4022.36,2003.2,16.73,19.87
130,2032,18.27,4807.03,2174.93,15.42,18.27
130,2033,15.55,4345.18,2008.49,12.21,15.55
130,2034,15.69,2985.9,1660.01,12.04,15.69
130,2035,14.23,4040.35,1959.6,10.85,14.23
130,2036,12.19,4135.62,2004.29,9.36,12.19
130,2037,11.81,3343.6,1701.33,8.79,11.81
130,2038,10.2,3429.47,1717.78,7.47,10.2
130,2039,9.74,2638.57,1537.3,6.85,9.74
130,2040,8.88,2972.55,1682.6,6.11,8.88
130,2041,5.34,3430.64,1779.36,3.52,5.34
130,2042,5.42,2172.5,1529.33,3.51,5.42
130,2043,5.41,2279.51,1507.42,3.58,5.41
130,2044,5.42,1785.36,1445.16,3.48,5.42
130,2045,5.69,1952.29,1466.51,3.37,5.69
130,2046,7.47,1694.01,1307.99,3.07,7.47
130,2047,8.06,1374.41,1314.15,2.75,8.06
130,2048,9.27,996.26,1231.1,2.59,9.27
130,2049,9.34,764.5,1246.93,2.39,9.34
130,2050,9.27,400.17,1180.44,2.16,9.27
332,2017,24.22,0.0,558.36,25.36,25.36
332,2018,26.35,0.0,614.3,27.55,27.55
332,2019,29.21,0.0,687.74,30.51,30.51
332,2020,33.32,0.0,805.11,34.21,34.21
332,2021,30.27,0.0,741.28,28.46,28.641000000000002
332,2022,37.0,98.04,976.15,34.15,34.72
332,2023,36.5,2803.4,1799.65,35.31,35.667
332,2024,34.06,700.87,1118.75,31.59,32.578
332,2025,32.11,3099.9,1831.41,27.7,29.905
332,2026,29.89,1251.53,1369.14,25.67,28.202
332,2027,30.59,882.28,1463.94,25.21,28.976000000000003
332,2028,30.44,2764.98,2116.36,26.17,29.586000000000002
332,2029,29.67,3719.69,2449.03,26.11,29.314000000000004
332,2030,22.7,11129.66,4058.43,19.99,22.7
332,2031,19.69,4765.49,2234.53,16.62,19.69
332,2032,18.31,4809.8,2173.88,15.43,18.31
332,2033,15.56,4611.24,2099.12,12.07,15.56
332,2034,15.84,2967.71,1653.1,12.05,15.84
332,2035,14.2,4424.34,2076.31,10.83,14.2
332,2036,12.35,4103.43,1974.13,9.45,12.35
332,2037,11.85,3604.28,1841.43,8.8,11.85
332,2038,10.34,3541.86,1756.15,7.72,10.34
332,2039,9.98,2760.41,1599.47,7.18,9.98
332,2040,8.81,3414.29,1774.09,6.32,8.81
332,2041,5.44,3526.39,1834.34,3.6,5.44
332,2042,5.51,2481.33,1586.6,3.6,5.51
332,2043,5.51,2309.81,1550.1,3.65,5.51
332,2044,5.55,1903.42,1461.22,3.63,5.55
332,2045,7.53,2417.75,1454.17,3.4,7.53
332,2046,7.93,1737.17,1399.06,3.11,7.93
332,2047,9.48,1451.02,1286.83,2.75,9.48
332,2048,9.59,1063.41,1315.7,2.64,9.59
332,2049,9.68,834.41,1277.22,2.49,9.68
332,2050,9.62,452.43,1193.07,2.27,9.62
131,2017,36.32,0.0,843.8,25.36,25.36
131,2018,38.5,0.0,910.6,27.55,27.55
131,2019,41.39,0.0,1002.22,30.48,30.48
131,2020,43.11,0.0,1023.77,33.82,33.82
131,2021,39.73,0.0,919.11,28.2,29.352999999999998
131,2022,43.82,0.0,1179.29,33.91,35.892
131,2023,44.16,0.0,1353.43,35.16,37.85999999999999
131,2024,41.13,790.91,1517.08,31.61,35.418
131,2025,39.34,2072.76,1924.91,27.45,33.395
131,2026,35.56,1405.9,1739.31,25.42,31.504000000000005
131,2027,34.78,907.22,1747.11,24.85,31.801000000000002
131,2028,34.4,1996.78,2219.23,25.83,32.686
131,2029,33.9,2524.93,2440.33,25.71,33.080999999999996
131,2030,30.13,7519.13,3474.9,20.01,30.13
131,2031,26.66,4310.87,2570.51,16.73,26.66
131,2032,25.86,4412.93,2477.87,15.42,25.86
131,2033,22.07,4595.49,2550.61,12.21,22.07
131,2034,22.38,2648.43,2031.76,12.04,22.38
131,2035,20.45,3929.22,2389.14,10.85,20.45
131,2036,18.55,3572.13,2259.87,9.36,18.55
131,2037,19.01,1967.32,1955.96,8.79,19.01
131,2038,16.12,3988.4,2251.6,7.47,16.12
131,2039,14.57,3373.94,1827.19,6.85,14.57
131,2040,12.29,3505.45,1995.37,6.11,12.29
131,2041,7.87,3544.3,1947.26,3.52,7.87
131,2042,7.78,2245.99,1482.45,3.51,7.78
131,2043,7.7,1926.18,1569.39,3.58,7.7
131,2044,7.62,1665.69,1534.94,3.48,7.62
131,2045,7.74,1778.99,1541.12,3.37,7.74
131,2046,7.72,1402.83,1432.39,3.07,7.72
131,2047,7.72,1172.32,1419.62,2.75,7.72
131,2048,7.68,891.97,1394.35,2.59,7.68
131,2049,7.56,690.29,1357.53,2.39,7.56
131,2050,7.52,315.58,1332.73,2.16,7.52
333,2017,36.31,0.0,843.35,25.36,25.36
333,2018,38.5,0.0,910.5,27.55,27.55
333,2019,41.43,0.0,1003.28,30.51,30.51
333,2020,43.37,0.0,1040.5,34.21,34.21
333,2021,39.88,0.0,926.68,28.46,29.602
333,2022,43.95,0.0,1190.33,34.15,36.11
333,2023,44.33,0.0,1369.8,35.31,38.016
333,2024,41.26,938.17,1574.61,31.59,35.458
333,2025,39.73,1900.55,1907.07,27.7,33.714999999999996
333,2026,35.78,1674.33,1850.61,25.67,31.736
333,2027,35.03,983.43,1807.03,25.21,32.084
333,2028,34.46,2647.02,2409.36,26.17,32.802
333,2029,34.22,2410.82,2444.46,26.11,33.409
333,2030,30.41,7848.16,3563.65,19.99,30.41
333,2031,26.81,4367.15,2645.09,16.62,26.81
333,2032,25.95,4839.04,2608.32,15.43,25.95
333,2033,22.26,4755.01,2600.89,12.07,22.26
333,2034,22.47,2950.35,2139.91,12.05,22.47
333,2035,20.24,4623.06,2527.53,10.83,20.24
333,2036,18.95,2738.62,2109.07,9.45,18.95
333,2037,18.86,2805.91,2187.23,8.8,18.86
333,2038,15.91,4395.68,2255.46,7.72,15.91
333,2039,14.25,3630.56,1719.77,7.18,14.25
333,2040,12.41,3216.55,2109.09,6.32,12.41
333,2041,8.03,3796.12,1874.88,3.6,8.03
333,2042,7.77,2555.95,1545.76,3.6,7.77
333,2043,7.72,2002.83,1603.02,3.65,7.72
333,2044,7.8,1623.97,1590.52,3.63,7.8
333,2045,7.87,2040.89,1539.16,3.4,7.87
333,2046,7.84,1538.8,1462.83,3.11,7.84
333,2047,7.78,1305.68,1438.29,2.75,7.78
333,2048,7.78,935.67,1418.57,2.64,7.78
333,2049,7.64,722.31,1384.31,2.49,7.64
333,2050,7.65,357.34,1347.53,2.27,7.65
132,2017,28.7,0.0,662.07,25.36,25.36
132,2018,30.96,0.0,720.83,27.55,27.55
132,2019,33.99,0.0,798.02,30.48,30.48
132,2020,36.96,0.0,845.54,33.82,33.82
132,2021,32.76,0.0,738.64,28.2,28.656
132,2022,38.01,0.0,934.5,33.91,34.730000000000004
132,2023,39.28,54.12,1075.61,35.16,36.395999999999994
132,2024,36.3,493.6,1141.11,31.61,33.486
132,2025,33.94,2758.14,1778.56,27.45,30.695
132,2026,31.1,1123.01,1323.26,25.42,28.828000000000003
132,2027,31.16,543.72,1322.46,24.85,29.267
132,2028,31.08,1827.3,1865.57,25.83,30.03
132,2029,31.37,1077.63,1838.04,25.71,30.804000000000002
132,2030,24.77,9983.17,4048.59,20.01,24.77
132,2031,22.3,2986.68,1914.55,16.73,22.3
132,2032,20.29,4581.0,2282.22,15.42,20.29
132,2033,16.96,4019.18,2067.32,12.21,16.96
132,2034,17.29,2218.36,1552.59,12.04,17.29
132,2035,15.77,3059.88,1768.63,10.85,15.77
132,2036,13.74,2997.46,1753.58,9.36,13.74
132,2037,13.6,2580.17,1636.65,8.79,13.6
132,2038,11.66,2856.55,1672.47,7.47,11.66
132,2039,10.75,2405.08,1486.39,6.85,10.75
132,2040,9.57,2309.08,1473.76,6.11,9.57
132,2041,5.21,2831.68,1644.01,3.52,5.21
132,2042,5.29,1660.95,1280.05,3.51,5.29
132,2043,5.35,1491.61,1286.12,3.58,5.35
132,2044,5.32,1304.0,1293.3,3.48,5.32
132,2045,5.31,1570.5,1308.49,3.37,5.31
132,2046,5.24,1192.3,1179.05,3.07,5.24
132,2047,5.09,1071.51,1113.84,2.75,5.09
132,2048,5.88,720.49,1134.36,2.59,5.88
132,2049,5.83,549.9,1115.31,2.39,5.83
132,2050,5.97,292.15,1081.09,2.16,5.97
334,2017,28.7,0.0,662.07,25.36,25.36
334,2018,30.96,0.0,720.83,27.55,27.55
334,2019,34.02,0.0,798.76,30.51,30.51
334,2020,37.33,0.0,858.72,34.21,34.21
334,2021,33.02,0.0,744.62,28.46,28.916
334,2022,38.19,7.8,945.09,34.15,34.958
334,2023,39.43,163.14,1116.63,35.31,36.546
334,2024,36.51,549.85,1167.63,31.59,33.558
334,2025,33.93,3006.8,1859.13,27.7,30.814999999999998
334,2026,31.05,1315.02,1387.33,25.67,28.898
334,2027,31.41,297.42,1290.58,25.21,29.55
334,2028,31.32,2048.52,1970.54,26.17,30.29
334,2029,31.76,1028.05,1885.54,26.11,31.195000000000004
334,2030,24.7,10965.66,4325.31,19.99,24.7
334,2031,22.44,2928.59,1912.13,16.62,22.44
334,2032,20.3,4941.41,2394.87,15.43,20.3
334,2033,16.9,4269.61,2159.88,12.07,16.9
334,2034,17.35,2200.43,1561.79,12.05,17.35
334,2035,15.77,3142.52,1813.02,10.83,15.77
334,2036,13.9,3154.3,1822.39,9.45,13.9
334,2037,13.57,2926.12,1760.28,8.8,13.57
334,2038,11.9,2856.09,1676.94,7.72,11.9
334,2039,10.76,2806.51,1599.57,7.18,10.76
334,2040,9.73,2283.56,1511.28,6.32,9.73
334,2041,5.4,3108.17,1675.17,3.6,5.4
334,2042,5.4,1877.04,1380.64,3.6,5.4
334,2043,5.52,1493.66,1330.94,3.65,5.52
334,2044,5.3,1680.35,1377.18,3.63,5.3
334,2045,5.37,1709.41,1326.17,3.4,5.37
334,2046,5.02,1556.03,1158.62,3.11,5.02
334,2047,5.21,935.17,1246.7,2.75,5.21
334,2048,5.91,837.68,1178.05,2.64,5.91
334,2049,6.03,657.38,1122.79,2.49,6.03
334,2050,5.94,401.66,1060.03,2.27,5.94
133,2017,20.88,0.0,481.52,25.36,25.36
133,2018,23.02,0.0,538.33,27.55,27.55
133,2019,25.92,0.0,609.39,30.48,30.48
133,2020,29.36,0.0,715.03,33.82,33.82
133,2021,24.16,0.0,592.75,28.2,27.796
133,2022,29.64,0.0,757.25,33.91,33.056
133,2023,31.18,220.04,893.08,35.16,33.965999999999994
