master_id,year,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e
112,2021,0.0,753.58,28.035999999999998
112,2022,0.0,964.53,33.79
112,2023,2226.16,1713.26,34.446
112,2024,1547.36,1351.37,30.354
112,2025,1602.47,1400.08,27.65
112,2026,1186.26,1265.13,25.45
112,2027,1228.57,1386.57,25.053
112,2028,958.84,1476.12,26.254
112,2029,794.88,1606.58,27.195
112,2030,9209.8,3679.72,21.18
112,2031,4528.16,2248.05,17.82
112,2032,5057.09,2224.9,15.64
112,2033,3301.68,1749.18,13.56
112,2034,2786.88,1546.07,13.43
112,2035,3275.88,1745.78,12.24
112,2036,2821.59,1568.5,10.97
112,2037,2885.24,1596.15,10.38
112,2038,3753.56,1589.22,7.85
112,2039,2077.69,1207.8,7.36
112,2040,3292.26,1029.22,6.17
112,2041,2692.74,1373.91,3.89
112,2042,2046.29,845.33,3.87
112,2043,1876.04,837.76,3.89
112,2044,1540.92,841.9,3.93
112,2045,1824.79,863.73,3.99
112,2046,1352.14,813.26,3.95
112,2047,1152.18,775.91,3.85
112,2048,815.18,744.42,3.86
112,2049,567.16,739.74,3.96
112,2050,299.66,721.95,3.93
314,2017,0.0,499.7,25.36
314,2018,0.0,555.53,27.55
314,2019,0.0,626.66,30.51
314,2020,0.0,852.06,34.21
314,2021,0.0,759.7,28.298000000000002
314,2022,78.38,995.07,34.008
314,2023,2300.7,1742.69,34.59
314,2024,1587.19,1372.87,30.394000000000002
314,2025,1587.45,1412.99,27.94
314,2026,1321.02,1332.2,25.694000000000003
314,2027,1133.17,1393.08,25.497
314,2028,1310.5,1627.44,26.394000000000002
314,2029,705.69,1626.83,27.622
314,2030,9994.57,3891.31,21.2
314,2031,4473.34,2257.03,18.03
314,2032,5346.47,2352.08,15.78
314,2033,3570.12,1829.8,13.56
314,2034,2828.1,1594.54,13.56
314,2035,3263.13,1769.03,12.51
314,2036,3626.29,1582.83,10.64
314,2037,3230.18,1713.06,9.8
314,2038,3393.68,1619.45,7.77
314,2039,2452.53,1265.74,7.16
314,2040,3322.09,1102.64,6.13
314,2041,3102.97,1133.15,3.96
314,2042,2199.89,877.03,3.95
314,2043,1945.63,880.41,3.99
314,2044,1767.94,850.74,3.99
314,2045,2020.5,882.05,4.0
314,2046,1462.25,825.98,3.95
314,2047,1203.25,797.15,3.96
314,2048,865.89,762.3,3.92
314,2049,589.09,766.4,3.99
314,2050,338.4,730.73,3.9
113,2017,0.0,397.27,25.36
113,2018,0.0,452.47,27.55
113,2019,0.0,521.35,30.48
113,2020,0.0,640.1,33.82
113,2021,0.0,582.77,27.668000000000003
113,2022,365.44,857.58,33.004
113,2023,2772.46,1567.62,33.441
113,2024,394.3,828.75,29.982
113,2025,3080.12,1580.25,26.785
113,2026,731.36,976.74,25.486
113,2027,2893.39,1637.33,25.228
113,2028,3125.67,1743.57,25.398000000000003
113,2029,6499.6,2555.36,22.533
113,2030,5617.59,2228.72,19.32
113,2031,4471.11,1833.88,17.05
113,2032,3506.3,1581.67,17.01
113,2033,6234.07,2243.24,13.42
113,2034,3554.36,1542.87,13.44
113,2035,3970.35,1591.01,12.7
113,2036,3048.47,1475.46,11.93
113,2037,3820.71,1686.16,11.58
113,2038,4238.36,1735.22,9.53
113,2039,3044.78,1441.11,8.89
113,2040,4130.08,1640.48,7.37
113,2041,3587.35,1490.84,4.5
113,2042,2126.39,1099.43,4.69
113,2043,2853.01,972.32,4.54
113,2044,1854.62,1175.68,4.66
113,2045,2156.84,1231.58,4.89
113,2046,1890.62,958.52,4.85
113,2047,1503.22,940.34,4.88
113,2048,1136.21,936.83,4.82
113,2049,797.49,950.35,4.82
113,2050,392.92,899.07,4.87
315,2017,0.0,397.27,25.36
315,2018,0.0,452.47,27.55
315,2019,0.0,522.08,30.51
315,2020,0.0,651.0,34.21
315,2021,0.0,588.49,27.926
315,2022,562.07,914.72,33.196
315,2023,2710.72,1555.71,33.594
315,2024,502.36,864.38,30.038
315,2025,2996.76,1574.96,27.1
315,2026,856.41,1033.15,25.862
315,2027,3254.25,1756.61,25.518
315,2028,3468.43,1853.05,25.57
315,2029,6580.48,2595.12,22.789
315,2030,6032.0,2345.87,19.35
315,2031,4714.13,1887.18,17.08
315,2032,3701.65,1644.44,17.08
315,2033,6450.59,2309.01,13.42
315,2034,3707.74,1576.95,13.52
315,2035,3836.9,1587.02,12.97
315,2036,3857.77,1700.03,11.71
315,2037,3878.97,1697.21,11.48
315,2038,4079.11,1715.08,9.67
315,2039,3449.19,1534.58,8.89
315,2040,4044.18,1636.33,7.61
315,2041,3846.0,1459.78,4.63
315,2042,2582.11,1218.3,4.71
315,2043,2754.27,1068.74,4.76
315,2044,2112.04,1268.82,4.81
315,2045,2510.87,1210.31,4.89
315,2046,2011.14,972.47,4.87
315,2047,1600.9,965.07,4.88
315,2048,1167.16,974.91,4.85
315,2049,844.67,959.97,4.88
315,2050,423.36,914.11,4.9
114,2017,0.0,584.55,25.36
114,2018,0.0,642.3,27.55
114,2019,0.0,714.75,30.48
114,2020,0.0,845.07,33.82
114,2021,0.0,784.25,28.471
114,2022,780.28,1174.62,34.292
114,2023,3376.63,1906.29,35.007
114,2024,246.93,963.74,31.914
114,2025,2080.38,1517.18,29.62
114,2026,744.85,1218.41,28.215999999999998
114,2027,4413.21,2249.36,27.069000000000003
114,2028,3900.81,2071.35,26.541999999999998
114,2029,4291.99,2154.52,25.296
114,2030,5757.88,2439.75,21.78
114,2031,4539.81,2038.23,18.87
114,2032,3579.89,1731.08,18.41
114,2033,4235.93,1889.58,15.65
114,2034,2840.91,1584.72,15.69
114,2035,3638.17,1830.12,14.73
114,2036,3288.3,1709.26,13.29
114,2037,2518.99,1553.91,13.45
114,2038,3570.67,1811.65,11.43
114,2039,2726.72,1614.83,10.49
114,2040,3141.11,1716.89,9.0
114,2041,2990.76,1682.43,5.56
114,2042,1880.24,1427.81,5.56
114,2043,1760.4,1450.05,5.51
114,2044,1446.49,1393.29,5.56
114,2045,1652.84,1483.67,5.75
114,2046,1040.47,1384.54,5.95
114,2047,1070.19,1305.26,7.71
114,2048,662.85,1286.44,10.14
114,2049,552.12,1345.36,10.75
114,2050,278.87,1313.41,10.73
316,2017,0.0,584.58,25.36
316,2018,0.0,642.32,27.55
316,2019,0.0,715.67,30.51
316,2020,0.0,857.8,34.21
316,2021,0.0,790.6,28.725
316,2022,791.66,1185.33,34.528
316,2023,3629.7,1978.56,35.103
316,2024,356.9,994.18,31.87
316,2025,1924.35,1492.54,29.88
316,2026,1178.63,1351.53,28.328000000000003
316,2027,4590.5,2309.17,27.219
316,2028,4223.68,2165.56,26.561999999999998
316,2029,4641.26,2246.41,25.101999999999997
316,2030,5654.35,2420.13,21.82
316,2031,4554.63,2058.61,19.05
316,2032,3836.41,1805.95,18.56
316,2033,4403.12,1957.73,15.73
316,2034,3080.93,1669.53,15.77
316,2035,3889.63,1871.66,14.73
316,2036,3341.83,1759.86,13.28
316,2037,2627.43,1592.41,13.53
316,2038,3649.74,1869.45,11.56
316,2039,3030.33,1703.68,10.5
316,2040,3119.39,1741.52,9.16
316,2041,3312.64,1733.77,5.62
316,2042,2027.01,1508.04,5.61
316,2043,1804.67,1479.66,5.64
316,2044,1438.49,1440.82,5.84
316,2045,1767.08,1558.9,6.0
316,2046,1380.29,1346.51,7.78
316,2047,960.26,1329.73,10.18
316,2048,816.57,1394.36,10.47
316,2049,601.77,1361.46,10.74
316,2050,278.05,1336.61,10.81
115,2017,0.0,511.39,25.36
115,2018,0.0,567.07,27.55
115,2019,0.0,637.21,30.48
115,2020,0.0,747.09,33.82
115,2021,0.0,649.86,27.998
115,2022,0.0,816.58,33.64
115,2023,120.64,947.2,35.16
115,2024,695.66,1045.25,31.802
115,2025,3230.58,1769.14,28.275
115,2026,840.89,1051.91,26.392
115,2027,580.37,1101.3,26.684
115,2028,1516.66,1544.97,27.541999999999998
115,2029,1878.15,1760.96,27.33
115,2030,5476.87,2640.66,24.57
115,2031,4928.24,2358.61,21.09
115,2032,5217.42,2281.21,18.85
115,2033,4106.33,1946.24,15.83
115,2034,2714.71,1547.13,15.95
115,2035,3535.8,1743.1,14.63
115,2036,2839.65,1534.02,13.37
115,2037,2446.39,1483.59,13.33
115,2038,3186.46,1692.38,11.26
115,2039,3044.22,1570.48,10.06
115,2040,3149.53,1535.01,8.39
115,2041,2603.83,1410.04,5.04
115,2042,1612.52,1134.59,5.23
115,2043,1628.63,1168.79,5.28
115,2044,1485.09,1179.13,5.23
115,2045,1619.71,1222.05,5.47
115,2046,1066.34,1163.24,5.67
115,2047,767.95,1180.07,6.1
115,2048,622.79,1163.97,6.42
115,2049,429.97,1174.44,6.94
115,2050,236.1,1180.49,7.44
317,2017,0.0,511.38,25.36
317,2018,0.0,567.08,27.55
317,2019,0.0,637.97,30.51
317,2020,0.0,758.43,34.21
317,2021,0.0,655.71,28.256
317,2022,26.29,831.28,33.876
317,2023,274.17,998.82,35.28
317,2024,660.18,1043.69,31.894000000000002
317,2025,3286.74,1801.61,28.545
317,2026,925.2,1098.89,26.671999999999997
317,2027,609.03,1142.16,27.03
317,2028,1655.31,1624.38,27.842
317,2029,1822.26,1798.55,27.793000000000003
317,2030,6572.9,2931.92,24.51
317,2031,4912.53,2359.89,21.13
317,2032,5255.99,2321.99,18.99
317,2033,4536.69,2072.35,15.83
317,2034,2839.46,1586.43,15.9
317,2035,3995.46,1841.59,14.47
317,2036,2643.56,1505.75,13.47
317,2037,2459.92,1507.77,13.35
317,2038,3852.9,1865.71,11.14
317,2039,3061.85,1577.18,9.95
317,2040,3119.16,1524.41,8.33
317,2041,2596.85,1399.62,5.26
317,2042,2024.67,1261.16,5.24
317,2043,1713.97,1223.53,5.46
317,2044,1635.44,1246.91,5.43
317,2045,1633.68,1316.24,5.68
317,2046,928.71,1256.59,6.2
317,2047,876.32,1278.75,6.6
317,2048,644.74,1259.67,7.0
317,2049,519.11,1262.73,7.42
317,2050,220.45,1301.79,8.19
116,2017,0.0,518.2,25.36
116,2018,0.0,573.88,27.55
116,2019,0.0,643.72,30.48
116,2020,0.0,833.68,33.82
116,2021,0.0,700.68,27.935
116,2022,0.0,876.46,33.478
116,2023,355.79,1050.62,34.578
116,2024,578.41,1028.16,31.026
116,2025,3046.64,1777.08,26.895
116,2026,362.48,885.79,25.3
116,2027,1322.22,1272.89,24.64
116,2028,1157.21,1391.8,25.918000000000003
116,2029,1029.06,1479.18,26.052
116,2030,6119.47,2760.14,22.04
116,2031,3792.3,2015.73,19.05
116,2032,4279.44,1993.93,17.05
116,2033,3996.22,1878.16,14.01
116,2034,1839.99,1238.91,14.29
116,2035,2990.57,1585.78,13.2
116,2036,2471.12,1445.26,11.68
116,2037,2336.49,1415.86,11.49
116,2038,2403.57,1409.48,9.79
116,2039,2249.91,1307.97,8.82
116,2040,1939.69,1234.09,7.83
116,2041,2684.41,1410.95,3.96
116,2042,1139.43,978.67,4.15
116,2043,926.37,943.0,4.51
116,2044,1202.04,989.61,4.46
116,2045,1174.37,1072.32,4.65
116,2046,857.76,1006.7,4.84
116,2047,755.17,1004.14,4.9
116,2048,604.85,967.12,4.88
116,2049,446.06,928.48,4.97
116,2050,235.04,880.17,4.79
318,2017,0.0,518.2,25.36
318,2018,0.0,573.88,27.55
318,2019,0.0,644.53,30.51
318,2020,0.0,846.44,34.21
318,2021,0.0,706.75,28.191
318,2022,0.0,883.89,33.724000000000004
318,2023,180.94,1014.77,34.851
318,2024,902.07,1143.55,31.081999999999997
318,2025,2951.56,1764.11,27.275
318,2026,630.67,991.91,25.508000000000003
318,2027,1200.66,1263.46,25.133000000000003
318,2028,1305.03,1480.75,26.241999999999997
318,2029,1004.93,1522.76,26.551
318,2030,6813.5,2973.96,22.16
318,2031,3926.17,2070.84,19.19
318,2032,4625.27,2085.79,17.08
318,2033,3859.82,1870.14,14.17
318,2034,2022.61,1320.08,14.54
318,2035,3158.71,1671.16,13.3
318,2036,2686.96,1527.4,11.7
318,2037,2306.57,1426.42,11.66
318,2038,2980.43,1557.93,9.57
318,2039,2056.46,1245.82,8.84
318,2040,2154.22,1296.94,7.8
318,2041,2536.27,1399.28,4.15
318,2042,1072.8,1008.73,4.52
318,2043,1329.33,1009.62,4.63
318,2044,1277.1,1107.87,4.6
318,2045,1242.55,1121.53,4.9
318,2046,1029.38,1064.21,4.94
318,2047,799.08,1037.32,5.04
318,2048,703.67,994.09,4.87
318,2049,450.9,966.46,4.92
318,2050,226.68,931.13,5.13
117,2017,0.0,581.08,25.36
117,2018,0.0,640.76,27.55
117,2019,0.0,718.42,30.48
117,2020,0.0,879.48,33.82
117,2021,0.0,805.17,28.36
117,2022,0.0,1018.15,34.278
117,2023,1346.14,1522.75,35.532
117,2024,744.25,1236.2,32.278
117,2025,3067.07,1939.57,28.925
117,2026,586.35,1183.18,27.436
117,2027,989.43,1433.8,27.454
117,2028,1374.44,1691.02,28.094
117,2029,1259.69,1812.11,28.419
117,2030,7431.41,3358.4,24.01
117,2031,3919.28,2216.51,21.16
117,2032,4931.98,2394.09,19.19
117,2033,4657.49,2247.05,15.64
117,2034,2403.53,1553.51,15.89
117,2035,3542.09,1692.68,14.23
117,2036,3140.85,1461.98,12.86
117,2037,2639.98,1588.48,12.27
117,2038,3526.23,1453.0,9.85
117,2039,2459.52,1325.23,8.88
117,2040,2752.07,1152.01,7.63
117,2041,2852.24,1197.28,4.48
117,2042,1669.6,962.69,4.53
117,2043,1658.33,886.43,4.53
117,2044,1489.59,874.68,4.47
117,2045,1684.73,892.54,4.39
117,2046,1150.07,821.0,4.34
117,2047,863.96,811.12,4.42
117,2048,614.54,812.38,4.48
117,2049,479.47,800.12,4.46
117,2050,249.44,752.47,4.49
319,2017,0.0,581.08,25.36
319,2018,0.0,640.76,27.55
319,2019,0.0,719.42,30.51
319,2020,0.0,892.8,34.21
319,2021,0.0,812.99,28.616999999999997
319,2022,0.0,1026.5,34.52
319,2023,1379.98,1545.53,35.705999999999996
319,2024,888.91,1291.06,32.302
319,2025,3047.61,1951.41,29.235
319,2026,866.2,1286.48,27.566
319,2027,938.41,1447.62,27.701999999999998
319,2028,1299.12,1715.04,28.546
319,2029,1314.73,1892.84,28.909000000000002
319,2030,8417.0,3614.69,24.05
319,2031,3833.71,2255.3,21.19
319,2032,5100.29,2437.13,19.42
319,2033,4896.96,2342.43,15.75
319,2034,2528.76,1612.83,15.99
319,2035,3627.27,1739.35,14.41
319,2036,3546.94,1513.51,12.82
319,2037,2794.49,1668.93,12.16
319,2038,3775.15,1439.97,9.71
319,2039,2178.13,1358.39,9.0
319,2040,3188.85,1180.91,7.69
319,2041,2977.32,1228.06,4.57
319,2042,2004.52,932.53,4.53
319,2043,1743.25,903.93,4.58
319,2044,1535.12,904.56,4.55
319,2045,1805.96,920.69,4.45
319,2046,1201.7,851.59,4.46
319,2047,927.81,853.45,4.5
319,2048,683.95,840.35,4.5
319,2049,499.27,813.8,4.56
319,2050,265.46,774.27,4.6
118,2017,0.0,497.76,25.36
118,2018,0.0,553.47,27.55
118,2019,0.0,623.57,30.48
118,2020,0.0,689.84,33.82
118,2021,0.0,594.73,27.926
118,2022,0.0,750.96,33.532
118,2023,228.68,903.67,34.812
118,2024,829.26,1002.9,31.261999999999997
118,2025,3077.0,1623.91,27.635
118,2026,972.3,1010.06,25.774
118,2027,452.93,1004.81,26.186999999999998
118,2028,1607.82,1530.28,27.174
118,2029,1302.33,1613.95,27.519000000000002
118,2030,10673.56,3972.05,19.82
118,2031,3236.6,1697.3,17.56
118,2032,4307.66,1921.18,15.52
118,2033,4035.71,1833.21,12.63
118,2034,2284.04,1306.62,13.2
118,2035,3731.05,1746.36,11.11
118,2036,2573.22,1326.91,10.05
118,2037,2471.72,1323.84,9.84
118,2038,2820.83,1356.9,7.91
118,2039,2149.2,1190.49,7.28
118,2040,2435.47,1282.83,6.37
118,2041,2510.86,1419.89,3.72
118,2042,1412.93,1094.3,3.93
118,2043,1303.21,1126.38,4.15
118,2044,1460.0,1191.12,4.12
118,2045,1424.96,1192.57,4.36
118,2046,1206.29,1042.03,5.27
118,2047,965.41,1039.6,6.15
118,2048,696.21,1021.29,6.54
118,2049,566.72,1014.0,7.54
118,2050,248.24,1037.88,8.43
320,2017,0.0,497.76,25.36
320,2018,0.0,553.47,27.55
320,2019,0.0,624.36,30.51
320,2020,0.0,700.4,34.21
320,2021,0.0,600.11,28.184
320,2022,69.95,776.52,33.756
320,2023,269.93,922.75,34.971
320,2024,828.34,1012.59,31.37
320,2025,3131.08,1657.63,27.95
320,2026,1026.36,1050.91,26.114
320,2027,651.49,1092.19,26.476999999999997
320,2028,1631.8,1582.52,27.49
320,2029,1217.23,1655.1,28.009
320,2030,11373.9,4204.71,20.03
320,2031,3588.45,1816.13,17.54
320,2032,4417.31,1960.99,15.61
320,2033,4250.19,1920.09,12.59
320,2034,2711.62,1436.05,12.73
320,2035,3605.27,1715.71,11.21
320,2036,2575.66,1322.13,10.21
320,2037,2667.68,1400.22,9.91
320,2038,2875.3,1417.12,8.13
320,2039,2449.07,1267.0,7.39
320,2040,2377.18,1329.37,6.66
320,2041,2627.85,1480.87,3.96
320,2042,1530.1,1192.71,4.18
320,2043,1617.5,1131.87,5.23
320,2044,1540.2,1254.31,5.22
320,2045,1718.59,1263.9,5.34
320,2046,1179.61,1110.62,6.08
320,2047,1085.83,1103.72,6.61
320,2048,805.02,1039.57,7.97
320,2049,545.92,1114.0,8.5
320,2050,320.54,1082.1,8.39
119,2017,0.0,588.36,25.36
119,2018,0.0,644.81,27.55
119,2019,0.0,717.36,30.48
119,2020,0.0,889.51,33.82
119,2021,0.0,786.29,28.353
119,2022,256.81,1033.95,34.278
119,2023,2193.64,1616.19,35.1
119,2024,315.94,984.78,31.938000000000002
119,2025,2517.04,1616.75,29.01
119,2026,929.71,1174.56,27.256
119,2027,870.16,1297.81,27.349
119,2028,3485.6,2106.44,27.374000000000002
119,2029,4326.25,2296.21,26.142
119,2030,7307.34,2833.33,21.83
119,2031,3784.18,1854.43,19.24
119,2032,3720.69,1770.15,18.28
119,2033,4889.67,1573.62,14.84
119,2034,3009.82,1315.29,14.53
119,2035,3874.7,1335.5,12.92
119,2036,3476.98,1131.08,11.91
119,2037,2688.18,1127.84,11.88
119,2038,3736.9,1154.97,9.79
119,2039,2829.93,1011.79,9.04
119,2040,3497.64,1069.21,7.27
119,2041,3030.23,986.84,3.58
119,2042,1848.44,902.36,3.51
119,2043,1705.72,856.43,3.45
119,2044,1443.92,854.27,3.4
119,2045,1588.71,867.41,3.33
119,2046,1083.52,800.1,3.34
119,2047,907.59,781.91,3.37
119,2048,711.64,763.59,3.31
119,2049,604.83,679.75,2.95
119,2050,301.55,584.98,2.62
321,2017,0.0,588.36,25.36
321,2018,0.0,644.81,27.55
321,2019,0.0,717.51,30.51
321,2020,0.0,901.6,34.21
321,2021,0.0,792.61,28.61
321,2022,298.2,1053.29,34.51
321,2023,2244.89,1639.63,35.259
321,2024,403.78,1020.17,31.982
321,2025,2445.2,1617.66,29.33
321,2026,1082.68,1244.67,27.53
321,2027,1062.67,1381.39,27.611
321,2028,4146.89,2296.94,27.45
321,2029,4293.93,2300.73,26.263
321,2030,7548.03,2914.03,21.82
321,2031,4460.84,1802.36,18.87
321,2032,3734.78,1787.43,18.04
321,2033,5117.39,1632.67,14.7
321,2034,2946.51,1370.61,14.53
321,2035,3863.98,1383.13,13.1
321,2036,3660.11,1171.34,12.07
321,2037,2915.66,1217.72,11.85
321,2038,3785.69,1138.6,9.91
321,2039,3079.35,1070.16,9.08
321,2040,3586.47,1109.37,7.31
321,2041,3155.46,1008.6,3.65
321,2042,1944.73,935.35,3.6
321,2043,1831.04,886.62,3.52
321,2044,1525.64,887.43,3.5
321,2045,1669.28,899.29,3.43
321,2046,1132.38,832.23,3.47
321,2047,963.71,820.25,3.51
321,2048,778.97,792.0,3.4
321,2049,651.63,695.34,2.94
321,2050,327.96,589.71,2.63
120,2017,0.0,752.64,25.36
120,2018,0.0,814.47,27.55
120,2019,0.0,897.23,30.48
120,2020,0.0,1114.35,33.82
120,2021,0.0,1069.58,29.26
120,2022,1207.64,1661.18,35.648
120,2023,3617.6,2384.82,36.771
120,2024,582.68,1417.19,34.186
120,2025,1751.93,1857.22,32.345
120,2026,1588.01,1853.53,30.646
120,2027,235.71,1723.37,31.576999999999998
120,2028,1806.94,2316.26,32.71
120,2029,2898.16,2767.22,33.144
120,2030,12191.09,4820.53,27.18
120,2031,3474.2,2304.98,24.69
120,2032,5256.96,2663.26,23.26
120,2033,4665.87,2503.21,19.52
120,2034,2665.82,1914.67,19.94
120,2035,4113.09,2355.85,18.01
120,2036,4097.27,2276.89,15.76
120,2037,3216.54,2028.36,15.64
120,2038,3165.16,1926.96,14.01
120,2039,3514.95,1991.38,12.72
120,2040,3095.34,1851.16,11.31
120,2041,3625.89,2025.1,6.7
120,2042,2492.29,1716.18,6.53
120,2043,1836.73,1644.91,6.78
120,2044,1472.51,1697.26,7.19
120,2045,1776.01,1840.2,7.6
120,2046,1417.96,1696.51,7.82
120,2047,1332.73,1700.23,7.78
120,2048,998.48,1649.23,7.88
120,2049,769.67,1582.34,10.2
120,2050,364.71,1595.9,10.5
322,2017,0.0,752.66,25.36
322,2018,0.0,814.46,27.55
322,2019,0.0,898.07,30.51
322,2020,0.0,1128.51,34.21
322,2021,0.0,1077.43,29.518
322,2022,1419.74,1723.05,35.832
322,2023,3607.14,2387.06,36.867
322,2024,524.9,1415.18,34.222
322,2025,2048.15,1950.97,32.425
322,2026,1438.76,1841.49,30.89
322,2027,546.94,1835.84,31.776
322,2028,1995.41,2404.19,32.898
322,2029,3206.4,2878.96,33.292
322,2030,12598.98,4926.83,27.12
322,2031,3670.67,2357.53,24.72
322,2032,5360.88,2717.49,23.34
322,2033,4461.95,2493.95,19.91
322,2034,3109.05,2059.14,19.95
322,2035,4367.5,2428.34,18.08
322,2036,4194.87,2335.24,15.91
322,2037,3216.04,2047.73,15.96
322,2038,3819.08,2085.83,13.94
322,2039,3306.61,1993.45,12.92
322,2040,3497.65,1943.0,11.45
322,2041,4075.34,2129.24,6.65
322,2042,2301.99,1758.73,6.77
322,2043,1764.27,1763.87,7.25
322,2044,1685.34,1840.76,7.54
322,2045,2104.97,1862.09,7.86
322,2046,1650.7,1784.54,7.91
322,2047,1401.16,1768.73,8.06
322,2048,1150.8,1654.75,10.1
322,2049,762.21,1683.88,10.6
322,2050,371.3,1686.74,13.46
121,2017,0.0,480.83,25.36
121,2018,0.0,536.08,27.55
121,2019,0.0,606.47,30.48
121,2020,0.0,743.0,33.82
121,2021,0.0,688.27,28.06
121,2022,74.73,922.64,33.928000000000004
121,2023,2167.29,1614.81,34.86
121,2024,1224.19,1227.29,31.298000000000002
121,2025,2819.18,1709.73,28.255
121,2026,1191.32,1262.3,26.362
121,2027,254.05,1181.85,27.055
121,2028,1980.35,1830.63,27.478
121,2029,1474.07,1860.98,28.275
121,2030,11550.46,4354.02,21.03
121,2031,4167.07,2087.2,18.48
121,2032,5262.42,2289.87,16.75
121,2033,4756.05,2111.5,13.74
121,2034,2566.01,1460.6,14.25
121,2035,4025.25,1864.35,12.81
121,2036,3481.0,1706.27,11.33
121,2037,3318.31,1701.46,10.78
121,2038,3728.31,1603.2,9.03
121,2039,2773.51,1359.7,8.59
121,2040,3859.71,1152.54,6.96
121,2041,3515.81,1371.52,4.27
121,2042,2460.44,939.14,4.37
121,2043,2265.01,961.75,4.43
121,2044,1849.85,1104.75,4.5
121,2045,2443.69,987.39,4.41
121,2046,1683.75,917.28,4.41
121,2047,1381.06,897.41,4.44
121,2048,1074.51,865.05,4.39
121,2049,806.73,830.3,4.35
121,2050,348.98,840.73,4.59
323,2017,0.0,480.83,25.36
323,2018,0.0,536.08,27.55
323,2019,0.0,607.34,30.51
323,2020,0.0,754.96,34.21
323,2021,0.0,694.57,28.32
323,2022,86.02,934.04,34.164
323,2023,2404.41,1688.47,34.959
323,2024,1266.52,1244.13,31.302
323,2025,2737.23,1703.85,28.515
323,2026,1369.54,1335.19,26.6
323,2027,444.97,1262.72,27.226
323,2028,1856.83,1840.09,27.85
323,2029,2032.54,2053.32,28.386999999999997
323,2030,11917.56,4440.68,21.18
323,2031,4382.51,2171.08,18.58
323,2032,5491.13,2380.52,16.76
323,2033,4804.84,2151.33,13.94
323,2034,2854.7,1541.15,14.3
323,2035,4025.73,1903.62,12.95
323,2036,3808.56,1861.26,11.3
323,2037,3386.53,1723.35,10.95
323,2038,4115.19,1640.76,8.99
323,2039,3202.47,1344.58,8.37
323,2040,3746.27,1245.08,7.05
323,2041,4008.22,1200.97,4.42
323,2042,2640.41,1078.87,4.45
323,2043,2302.86,1058.66,4.59
323,2044,2186.73,1057.4,4.58
323,2045,2637.65,1010.23,4.49
323,2046,1751.34,954.21,4.55
323,2047,1509.07,932.08,4.55
323,2048,1141.44,894.91,4.52
323,2049,798.81,888.91,4.61
323,2050,382.3,891.09,4.84
122,2017,0.0,497.3,25.36
122,2018,0.0,551.8,27.55
122,2019,0.0,621.16,30.48
122,2020,0.0,818.36,33.82
122,2021,0.0,800.08,28.275
122,2022,37.17,1087.9,34.638000000000005
122,2023,2490.48,2028.71,35.808
122,2024,1766.78,1637.3,32.078
122,2025,2785.68,2027.41,28.68
122,2026,997.24,1419.71,26.926
122,2027,957.39,1580.01,27.174
122,2028,1524.7,1906.1,27.566
122,2029,3348.97,2402.23,27.744
122,2030,11514.73,4055.39,21.3
122,2031,3933.01,2038.59,18.93
122,2032,5182.76,2302.99,17.6
122,2033,5465.26,2326.07,14.57
122,2034,3185.46,1756.96,14.68
122,2035,4216.45,2069.33,13.17
122,2036,4350.37,2006.07,11.59
122,2037,3289.45,1745.93,11.64
122,2038,4149.5,1736.76,9.57
122,2039,2377.08,1389.74,9.33
122,2040,3643.88,1777.99,8.1
122,2041,4407.11,1464.33,5.1
122,2042,2267.99,1481.3,5.27
122,2043,2539.77,1196.14,5.36
122,2044,2337.25,1191.47,5.34
122,2045,2624.58,1213.75,5.39
122,2046,1648.55,1262.41,5.51
122,2047,1527.96,1226.71,5.42
122,2048,1147.17,1141.72,5.31
122,2049,895.46,1032.1,5.16
122,2050,449.28,966.41,5.18
324,2017,0.0,497.3,25.36
324,2018,0.0,551.8,27.55
324,2019,0.0,622.01,30.51
324,2020,0.0,830.47,34.21
324,2021,0.0,806.87,28.535
324,2022,72.8,1107.56,34.868
324,2023,2547.49,2058.66,35.949
324,2024,1790.47,1657.99,32.146
324,2025,2806.68,2055.37,28.97
324,2026,1086.02,1480.51,27.182
324,2027,1022.83,1641.73,27.478
324,2028,1877.02,2000.66,28.034000000000002
324,2029,4064.14,2627.16,27.775
324,2030,11247.52,4019.48,21.41
324,2031,4502.23,2170.23,19.08
324,2032,5185.81,2337.39,17.96
324,2033,5753.51,2421.48,14.7
324,2034,3037.22,1750.83,14.96
324,2035,5105.11,2313.52,12.98
324,2036,3989.46,1924.7,11.75
324,2037,3455.47,1782.7,11.86
324,2038,4131.89,1768.38,9.81
324,2039,2582.9,1487.02,9.53
324,2040,4189.49,1944.16,8.16
324,2041,4641.48,1549.28,5.14
324,2042,2498.16,1375.69,5.4
324,2043,2829.62,1181.14,5.45
324,2044,2554.27,1197.83,5.45
324,2045,2601.81,1404.01,5.51
324,2046,1904.44,1281.08,5.5
324,2047,1591.41,1266.88,5.43
324,2048,1298.81,1094.91,5.27
