flujo,agnos,producto,flujo
1538        ,2039        ,gasolina    ,     1856.33
1538        ,2040        ,gasolina    ,     1856.33
1538        ,2041        ,gasolina    ,     1856.33
1538        ,2042        ,gasolina    ,     1856.33
1538        ,2043        ,gasolina    ,        0.00
1538        ,2044        ,gasolina    ,        0.00
1538        ,2045        ,gasolina    ,        0.00
1538        ,2046        ,gasolina    ,        0.00
1538        ,2047        ,gasolina    ,        0.00
1538        ,2048        ,gasolina    ,        0.00
1538        ,2049        ,gasolina    ,        0.00
1538        ,2050        ,gasolina    ,        0.00
1539        ,2017        ,km_recorrido,   392928.25
1539        ,2018        ,km_recorrido,   392928.25
1539        ,2019        ,km_recorrido,   392928.25
1539        ,2020        ,km_recorrido,   392928.25
1539        ,2021        ,km_recorrido,   392928.25
1539        ,2022        ,km_recorrido,   392928.25
1539        ,2023        ,km_recorrido,   392928.25
1539        ,2024        ,km_recorrido,   392928.25
1539        ,2025        ,km_recorrido,   392928.25
1539        ,2026        ,km_recorrido,   392928.25
1539        ,2027        ,km_recorrido,   392928.25
1539        ,2028        ,km_recorrido,   392928.25
1539        ,2029        ,km_recorrido,   392928.25
1539        ,2030        ,km_recorrido,   392928.25
1539        ,2031        ,km_recorrido,   392928.25
1539        ,2032        ,km_recorrido,   392928.25
1539        ,2033        ,km_recorrido,   392928.25
1539        ,2034        ,km_recorrido,   392928.25
1539        ,2035        ,km_recorrido,   392928.25
1539        ,2036        ,km_recorrido,   392928.25
1539        ,2037        ,km_recorrido,   392928.25
1539        ,2038        ,km_recorrido,   392928.25
1539        ,2039        ,km_recorrido,   392928.25
1539        ,2040        ,km_recorrido,   392928.25
1539        ,2041        ,km_recorrido,   392928.25
1539        ,2042        ,km_recorrido,   392928.25
1539        ,2043        ,km_recorrido,        0.00
1539        ,2044        ,km_recorrido,        0.00
1539        ,2045        ,km_recorrido,        0.00
1539        ,2046        ,km_recorrido,        0.00
1539        ,2047        ,km_recorrido,        0.00
1539        ,2048        ,km_recorrido,        0.00
1539        ,2049        ,km_recorrido,        0.00
1539        ,2050        ,km_recorrido,        0.00
1540        ,2017        ,diesel      ,      181.81
1540        ,2018        ,diesel      ,      181.81
1540        ,2019        ,diesel      ,      181.81
1540        ,2020        ,diesel      ,      181.81
1540        ,2021        ,diesel      ,      181.81
1540        ,2022        ,diesel      ,      181.81
1540        ,2023        ,diesel      ,      181.81
1540        ,2024        ,diesel      ,      181.81
1540        ,2025        ,diesel      ,      181.81
1540        ,2026        ,diesel      ,      181.81
1540        ,2027        ,diesel      ,      181.81
1540        ,2028        ,diesel      ,      181.81
1540        ,2029        ,diesel      ,      181.81
1540        ,2030        ,diesel      ,      181.81
1540        ,2031        ,diesel      ,      181.81
1540        ,2032        ,diesel      ,      181.81
1540        ,2033        ,diesel      ,      181.81
1540        ,2034        ,diesel      ,      181.81
1540        ,2035        ,diesel      ,      181.81
1540        ,2036        ,diesel      ,      181.81
1540        ,2037        ,diesel      ,      181.81
1540        ,2038        ,diesel      ,      181.81
1540        ,2039        ,diesel      ,      181.81
1540        ,2040        ,diesel      ,      181.81
1540        ,2041        ,diesel      ,      181.81
1540        ,2042        ,diesel      ,      181.81
1540        ,2043        ,diesel      ,        0.00
1540        ,2044        ,diesel      ,        0.00
1540        ,2045        ,diesel      ,        0.00
1540        ,2046        ,diesel      ,        0.00
1540        ,2047        ,diesel      ,        0.00
1540        ,2048        ,diesel      ,        0.00
1540        ,2049        ,diesel      ,        0.00
1540        ,2050        ,diesel      ,        0.00
1541        ,2017        ,km_recorrido,     6067.59
1541        ,2018        ,km_recorrido,     6067.59
1541        ,2019        ,km_recorrido,     6067.59
1541        ,2020        ,km_recorrido,     6067.59
1541        ,2021        ,km_recorrido,     6067.59
1541        ,2022        ,km_recorrido,     6067.59
1541        ,2023        ,km_recorrido,     6067.59
1541        ,2024        ,km_recorrido,     6067.59
1541        ,2025        ,km_recorrido,     6067.59
1541        ,2026        ,km_recorrido,     6067.59
1541        ,2027        ,km_recorrido,     6067.59
1541        ,2028        ,km_recorrido,     6067.59
1541        ,2029        ,km_recorrido,     6067.59
1541        ,2030        ,km_recorrido,     6067.59
1541        ,2031        ,km_recorrido,     6067.59
1541        ,2032        ,km_recorrido,     6067.59
1541        ,2033        ,km_recorrido,     6067.59
1541        ,2034        ,km_recorrido,     6067.59
1541        ,2035        ,km_recorrido,     6067.59
1541        ,2036        ,km_recorrido,     6067.59
1541        ,2037        ,km_recorrido,     6067.59
1541        ,2038        ,km_recorrido,     6067.59
1541        ,2039        ,km_recorrido,     6067.59
1541        ,2040        ,km_recorrido,     6067.59
1541        ,2041        ,km_recorrido,     6067.59
1541        ,2042        ,km_recorrido,     6067.59
1541        ,2043        ,km_recorrido,        0.00
1541        ,2044        ,km_recorrido,        0.00
1541        ,2045        ,km_recorrido,        0.00
1541        ,2046        ,km_recorrido,        0.00
1541        ,2047        ,km_recorrido,        0.00
1541        ,2048        ,km_recorrido,        0.00
1541        ,2049        ,km_recorrido,        0.00
1541        ,2050        ,km_recorrido,        0.00
1542        ,2017        ,diesel      ,        2.32
1542        ,2018        ,diesel      ,        2.32
1542        ,2019        ,diesel      ,        2.32
1542        ,2020        ,diesel      ,        2.32
1542        ,2021        ,diesel      ,        2.32
1542        ,2022        ,diesel      ,        2.32
1542        ,2023        ,diesel      ,        2.32
1542        ,2024        ,diesel      ,        2.32
1542        ,2025        ,diesel      ,        2.32
1542        ,2026        ,diesel      ,        2.32
1542        ,2027        ,diesel      ,        2.32
1542        ,2028        ,diesel      ,        2.32
1542        ,2029        ,diesel      ,        2.32
1542        ,2030        ,diesel      ,        2.32
1542        ,2031        ,diesel      ,        2.32
1542        ,2032        ,diesel      ,        2.32
1542        ,2033        ,diesel      ,        2.32
1542        ,2034        ,diesel      ,        2.32
1542        ,2035        ,diesel      ,        2.32
1542        ,2036        ,diesel      ,        2.32
1542        ,2037        ,diesel      ,        2.32
1542        ,2038        ,diesel      ,        2.32
1542        ,2039        ,diesel      ,        2.32
1542        ,2040        ,diesel      ,        2.32
1542        ,2041        ,diesel      ,        2.32
1542        ,2042        ,diesel      ,        2.32
1542        ,2043        ,diesel      ,        0.00
1542        ,2044        ,diesel      ,        0.00
1542        ,2045        ,diesel      ,        0.00
1542        ,2046        ,diesel      ,        0.00
1542        ,2047        ,diesel      ,        0.00
1542        ,2048        ,diesel      ,        0.00
1542        ,2049        ,diesel      ,        0.00
1542        ,2050        ,diesel      ,        0.00
1543        ,2017        ,km_recorrido,     1790.68
1543        ,2018        ,km_recorrido,     1790.68
1543        ,2019        ,km_recorrido,     1790.68
1543        ,2020        ,km_recorrido,     1790.68
1543        ,2021        ,km_recorrido,     1790.68
1543        ,2022        ,km_recorrido,     1790.68
1543        ,2023        ,km_recorrido,     1790.68
1543        ,2024        ,km_recorrido,     1790.68
1543        ,2025        ,km_recorrido,     1790.68
1543        ,2026        ,km_recorrido,     1790.68
1543        ,2027        ,km_recorrido,     1790.68
1543        ,2028        ,km_recorrido,     1790.68
1543        ,2029        ,km_recorrido,     1790.68
1543        ,2030        ,km_recorrido,     1790.68
1543        ,2031        ,km_recorrido,     1790.68
1543        ,2032        ,km_recorrido,     1790.68
1543        ,2033        ,km_recorrido,     1790.68
1543        ,2034        ,km_recorrido,     1790.68
1543        ,2035        ,km_recorrido,     1790.68
1543        ,2036        ,km_recorrido,     1790.68
1543        ,2037        ,km_recorrido,     1790.68
1543        ,2038        ,km_recorrido,     1790.68
1543        ,2039        ,km_recorrido,     1790.68
1543        ,2040        ,km_recorrido,     1790.68
1543        ,2041        ,km_recorrido,     1790.68
1543        ,2042        ,km_recorrido,     1790.68
1543        ,2043        ,km_recorrido,        0.00
1543        ,2044        ,km_recorrido,        0.00
1543        ,2045        ,km_recorrido,        0.00
1543        ,2046        ,km_recorrido,        0.00
1543        ,2047        ,km_recorrido,        0.00
1543        ,2048        ,km_recorrido,        0.00
1543        ,2049        ,km_recorrido,        0.00
1543        ,2050        ,km_recorrido,        0.00
1544        ,2017        ,electricidad,        0.20
1544        ,2018        ,electricidad,        0.20
1544        ,2019        ,electricidad,        0.20
1544        ,2020        ,electricidad,        0.20
1544        ,2021        ,electricidad,        0.20
1544        ,2022        ,electricidad,        0.20
1544        ,2023        ,electricidad,        0.20
1544        ,2024        ,electricidad,        0.20
1544        ,2025        ,electricidad,        0.20
1544        ,2026        ,electricidad,        0.20
1544        ,2027        ,electricidad,        0.20
1544        ,2028        ,electricidad,        0.20
1544        ,2029        ,electricidad,        0.20
1544        ,2030        ,electricidad,        0.20
1544        ,2031        ,electricidad,        0.20
1544        ,2032        ,electricidad,        0.20
1544        ,2033        ,electricidad,        0.20
1544        ,2034        ,electricidad,        0.20
1544        ,2035        ,electricidad,        0.20
1544        ,2036        ,electricidad,        0.20
1544        ,2037        ,electricidad,        0.20
1544        ,2038        ,electricidad,        0.20
1544        ,2039        ,electricidad,        0.20
1544        ,2040        ,electricidad,        0.20
1544        ,2041        ,electricidad,        0.20
1544        ,2042        ,electricidad,        0.20
1544        ,2043        ,electricidad,        0.00
1544        ,2044        ,electricidad,        0.00
1544        ,2045        ,electricidad,        0.00
1544        ,2046        ,electricidad,        0.00
1544        ,2047        ,electricidad,        0.00
1544        ,2048        ,electricidad,        0.00
1544        ,2049        ,electricidad,        0.00
1544        ,2050        ,electricidad,        0.00
1545        ,2017        ,km_recorrido,        0.00
1545        ,2018        ,km_recorrido,  4208066.05
1545        ,2019        ,km_recorrido,  6937435.94
1545        ,2020        ,km_recorrido,  6937435.94
1545        ,2021        ,km_recorrido,  6937435.94
1545        ,2022        ,km_recorrido,  6937435.94
1545        ,2023        ,km_recorrido,  6937435.94
1545        ,2024        ,km_recorrido,  6937435.94
1545        ,2025        ,km_recorrido,  6937435.94
1545        ,2026        ,km_recorrido,  6937435.94
1545        ,2027        ,km_recorrido,  6937435.94
1545        ,2028        ,km_recorrido,  6937435.94
1545        ,2029        ,km_recorrido,  6937435.94
1545        ,2030        ,km_recorrido,  6937435.94
