central,agno,generacion
ABANICO                                 ,2018        ,   274014.98
ABANICO                                 ,2019        ,   314056.56
ABANICO                                 ,2020        ,   315493.70
ABANICO                                 ,2021        ,   314056.56
ABANICO                                 ,2022        ,   314056.56
ABANICO                                 ,2023        ,   314056.56
ABANICO                                 ,2024        ,   315493.70
ABANICO                                 ,2025        ,   314056.56
ABANICO                                 ,2026        ,   314056.56
ABANICO                                 ,2027        ,   314056.56
ABANICO                                 ,2028        ,   315493.70
ABANICO                                 ,2029        ,   314056.56
ABANICO                                 ,2030        ,   314056.56
ABANICO                                 ,2031        ,   314056.56
ABANICO                                 ,2032        ,   315493.70
ABANICO                                 ,2033        ,   314056.56
ABANICO                                 ,2034        ,   314056.56
ABANICO                                 ,2035        ,   314056.56
ABANICO                                 ,2036        ,   315493.70
ABANICO                                 ,2037        ,   314056.56
ABANICO                                 ,2038        ,   314056.56
ABANICO                                 ,2039        ,   314056.56
ABANICO                                 ,2040        ,   315493.70
ABANICO                                 ,2041        ,   314056.56
ABANICO                                 ,2042        ,   314056.56
ABANICO                                 ,2043        ,   314056.56
ABANICO                                 ,2044        ,   315493.70
ABANICO                                 ,2045        ,   314056.56
ABANICO                                 ,2046        ,   314056.56
ABANICO                                 ,2047        ,   314056.56
ABANICO                                 ,2048        ,   315493.70
ABANICO                                 ,2049        ,   314056.56
ABANICO                                 ,2050        ,   314056.56
ANTUCO                                  ,2017        ,  1276371.65
ANTUCO                                  ,2018        ,  1276371.65
ANTUCO                                  ,2019        ,  1267011.58
ANTUCO                                  ,2020        ,  1271083.52
ANTUCO                                  ,2021        ,  1267011.58
ANTUCO                                  ,2022        ,  1267011.58
ANTUCO                                  ,2023        ,  1267011.58
ANTUCO                                  ,2024        ,  1271083.52
ANTUCO                                  ,2025        ,  1267011.58
ANTUCO                                  ,2026        ,  1267011.58
ANTUCO                                  ,2027        ,  1267011.58
ANTUCO                                  ,2028        ,  1271083.52
ANTUCO                                  ,2029        ,  1267011.58
ANTUCO                                  ,2030        ,  1267011.58
ANTUCO                                  ,2031        ,  1267011.58
ANTUCO                                  ,2032        ,  1271083.52
ANTUCO                                  ,2033        ,  1267011.58
ANTUCO                                  ,2034        ,  1267011.58
ANTUCO                                  ,2035        ,  1267011.58
ANTUCO                                  ,2036        ,  1271083.52
ANTUCO                                  ,2037        ,  1267011.58
ANTUCO                                  ,2038        ,  1267011.58
ANTUCO                                  ,2039        ,  1267011.58
ANTUCO                                  ,2040        ,  1271083.52
ANTUCO                                  ,2041        ,  1267011.58
ANTUCO                                  ,2042        ,  1267011.58
